Input Sentences,Output Sentences,Grammatical Error
राहगीरों पर रंग डालने से रोकने पर पुलिस कर्मियों को पीटा,राहगीरों पर रंग डालने से रोकने पर पुलिस कर्मियों को पीटा,0
इस बार इतनी होगी रावण की ऊंचाई,इस बार इतनी होगी रावण की ऊंचाई,0
पिछले रिजल्ट के आधार पर हाईस्कूल और इंटरमीडिएट का परीक्षाफल जारी किया गया है। इस साल 12वीं कक्षा में 1.24 लाख और दसवीं कक्षा में 1.48 छात्र-छात्राओं ने रजिस्ट्रेशन कराय।ा,पिछले रिजल्ट के आधार पर हाईस्कूल और इंटरमीडिएट का परीक्षाफल जारी किया गया है। इस साल 12वीं कक्षा में 1.24 लाख और दसवीं कक्षा में 1.48 छात्र-छात्राओं ने रजिस्ट्रेशन कराया।,1
लॉकडाउन 2.0: हवाई जहाज के पहियों के बीच आराम फरमाता नजर आया अजगर,लॉकडाउन 2.0: हवाई जहाज के पहियों के बीच आराम फरमाता नजर आया अजगर,0
ख़रतूम में विदेश मंत्रालय की इमारत के सामने बड़ी संख्या में लोग जमा होकर नारे लगा रहे थे कि इस सरकार मंत्रालय का पतन हमारी बड़ी जीत है।,ख़रतूम में विदेश मंत्रालय की इमारत के सामने बड़ी संख्या में लोग जमा होकर नारे लगा रहे थे कि इस सरकार का पतन हमारी बड़ी जीत है।,1
निबटे हैं दुख जता के भरोसे के आदमी,निबटे हैं दुख जता के भरोसे के आदमी,0
आम आदमी पार्टी दिल्ली में कोरोना संक्रमण रोकने के बारे में सोचे,आम आदमी पार्टी दिल्ली में कोरोना संक्रमण रोकने के बारे में सोचे,0
आयुष्‍मान ने ी शेयर किया था अनुभव,आयुष्‍मान ने भी शेयर किया था अनुभव,1
नय्ूजीलैंड ने इंग्लैंड के सामने दूसरे टेस्ट में रखा रिकॉर्ड लक्ष्य,न्यूजीलैंड ने इंग्लैंड के सामने दूसरे टेस्ट में रखा रिकॉर्ड लक्ष्य,1
"प्याज खाती नहीं,खाना बनाती नहीं इसलिए महंगाई का वित्तमंत्री जी पर असर नहीं।","प्याज खाती नहीं,खाना बनाती नहीं इसलिए महंगाई का वित्तमंत्री जी पर असर नहीं।",0
शिल्पा शेट्टी के इंस्टाग्राम अकाउंट पर करीब 20.1 मिलियन फॉलोअर्स हैं। (फोटो: इंस्टाग्राम),शिल्पा शेट्टी के इंस्टाग्राम अकाउंट पर करीब 20.1 मिलियन फॉलोअर्स हैं। (फोटो: इंस्टाग्राम),0
तमिनलनाडु में कोरोना वायरस के 3094 तो आंध्र में 3503 नए मामले,तमिनलनाडु में कोरोना वायरस के 3094 तो आंध्र में 3503 नए मामले,0
प्रमुख उपेंद्र कुशवाहा को लेकर ट्विटर पर की टिप्पणी,आरएलएसपी प्रमुख उपेंद्र कुशवाहा को लेकर ट्विटर पर की टिप्पणी,1
हालांकि जब उनसे इस बयान की व्याख्या करने को कहा गया तो उन्होंने कहा कि उनका ट्वीट किसी विशेष व्यक्ति को लेकर नहीं है.,हालांकि जब उनसे इस बयान की व्याख्या करने को कहा गया तो उन्होंने कहा कि उनका ट्वीट किसी विशेष व्यक्ति को लेकर नहीं है.,0
सोह देशों में हुआ रिसर्च,सोलह देशों में हुआ रिसर्च,1
44 .और भी विकास के कार्यक्रम आएंगे।,44. और भी विकास के कार्यक्रम आएंगे।,1
"बाला साहेब थोरात राजस्व मंत्री पद के साथ-साथ पार्टी अध्यक्ष का पद संभाल रहे है। सभी के सहयोग के साथ-साथ पांच कार्याध्यक्ष हैं, जो पार्टी के संगठन को संभालने में बड़ी भूमिका निभा रहे हैं।","बाला साहेब थोरात राजस्व मंत्री पद के साथ-साथ पार्टी अध्यक्ष का पद संभाल रहे है। सभी के सहयोग के साथ-साथ पांच कार्याध्यक्ष हैं, जो पार्टी के संगठन को संभालने में बड़ी भूमिका निभा रहे हैं।",0
"बुधवार को नगर परिषद के वार्ड पांच में वर्षाशालिका का लोकार्पण बुधवार करते समय उपस्थित नप के अध्यक्ष, ईओ ? - फोटो : Hamirpur-HP","बुधवार को नगर परिषद के वार्ड पांच में वर्षाशालिका का लोकार्पण करते समय उपस्थित नप के अध्यक्ष, ईओ ? - फोटो : Hamirpur-HP",1
"पति-पत्नी में हुई बहस, ने पति लगा ली फांसी","पति-पत्नी में हुई बहस, पति ने लगा ली फांसी",1
"19 अप्रैल की सुबह 6 बजे ही खुलेगा इंदौर:10 दिनों में 8 हजार से ज्यादा मरीज मिले; सुबह 6 से 10 बजे तक किराना, सब्जी और दूध मिलेगा, भोजन की होम डिलीवरी की जा सकेगी","19 अप्रैल की सुबह 6 बजे ही खुलेगा इंदौर:10 दिनों में 8 हजार से ज्यादा मरीज मिले; सुबह 6 से 10 बजे तक किराना, सब्जी और दूध मिलेगा, भोजन की होम डिलीवरी की जा सकेगी",0
10 मिनट में आने की बता कहकर निकले थे दोस्त,10 मिनट में आने की बात कहकर निकले थे दोस्त,1
"आधार कार्ड को ड्राइविंग लाइसेंस से कैसे जोड़ें, यहां जानिए पूरा","आधार कार्ड को ड्राइविंग लाइसेंस से कैसे जोड़ें, यहां जानिए पूरा सिस्टम",1
"सम्मेलन में पौड़ी जिले के तीन विधानसभा क्षेत्रों श्रीनगर, पौड़ी व चौबट्टाखाल के भाजपा कायर्कताओं सहित मेडिकल कॉलेज, गढ़वाल विवि व माध्यमिक विद्यालयों के शिक्षकों, अधिवक्ताओं, चिकित्सकों और व्यापारियों ने प्रतिभाग","सम्मेलन में पौड़ी जिले के तीन विधानसभा क्षेत्रों श्रीनगर, पौड़ी व चौबट्टाखाल के भाजपा कायर्कताओं सहित मेडिकल कॉलेज, गढ़वाल विवि व माध्यमिक विद्यालयों के शिक्षकों, अधिवक्ताओं, चिकित्सकों और व्यापारियों ने प्रतिभाग किया।",1
-शनिवार रात तीन बजे तक और रविवार को दिनभर रहा लोगों के आने का सिलसिला,-शनिवार रात तीन बजे तक और रविवार को दिनभर चलता रहा लोगों के आने का सिलसिला,1
दरअसल राजकुमार सैनी ने सोमवार को कहा था कि जाट आंदोलन के विदेशों से जमकर फंडिंग हुई और आंदोलन में काले धन का इस्तेमाल किया गया.,दरअसल राजकुमार सैनी ने सोमवार को कहा था कि जाट आंदोलन के दौरान विदेशों से जमकर फंडिंग हुई और आंदोलन में काले धन का इस्तेमाल किया गया.,1
इसे भी पढ़ें: इजरायल के वैज्ञानिक ने कोरोना वारस की वैक्सीन के लिए पेटेंट हासिल किया,इसे भी पढ़ें: इजरायल के वैज्ञानिक ने कोरोना वायरस की वैक्सीन के लिए पेटेंट हासिल किया,1
किसाोनं ने गलत सर्वे करने के विरोध में दिया धरना,किसानों ने गलत सर्वे करने के विरोध में दिया धरना,1
हिंदी न्यूज़ उत्तर प्रदेश आगरा कोरोना ने उत्तर खत्म कर दिया बकरीद का बाजार,हिंदी न्यूज़ उत्तर प्रदेश आगरा कोरोना ने खत्म कर दिया बकरीद का बाजार,1
सिर दर्द होना भी मलेरिया वैक्सीन के साइड  इफेक्ट का लक्षण है। इसके साथ ही आपका सिर चकरा भी सकता है।,सिर दर्द होना भी मलेरिया वैक्सीन के साइड  इफेक्ट का लक्षण है। इसके साथ ही आपका सिर चकरा भी सकता है।,0
हिंदी न्यूज़ उत्तराखंड हल्द्वानी गणित में नवीनता लाने से परिणाम अधिक अच्छे आएंगे: प्रो. दिवाकर,हिंदी न्यूज़ उत्तराखंड हल्द्वानी गणित में नवीनता लाने से परिणाम अधिक अच्छे आएंगे: प्रो. दिवाकर,0
प्रिंस तेवतिया गिरोह की र वि गंगवाल गिरोह से गैंगवार चल रही है,प्रिंस तेवतिया गिरोह की रवि गंगवाल गिरोह से गैंगवार चल रही है,1
लोग फरार हो गए। मौके पर पहुंची पुलिस ने दोनों पक्षो से वैध कागजात की मांग की तो,लोग फरार हो गए। मौके पर पहुंची पुलिस ने दोनों पक्षो से वैध कागजात की मांग की तो,0
"विख्यात त्वचा विशेषज्ञ किरण लोहिया ने यहां आपके लिए त्वचा की सुरक्षा और खूबसूरत बाहें पाने के खूबसूरत नुस्खे साझा किए हैं, हमें आशा है कि आपको इन नुस्‍खों से जरुर मदद मिलेगी।","विख्यात त्वचा विशेषज्ञ किरण लोहिया ने यहां आपके लिए त्वचा की सुरक्षा और खूबसूरत बाहें पाने के खूबसूरत नुस्खे साझा किए हैं, हमें आशा है कि आपको इन नुस्‍खों से जरुर मदद मिलेगी।",0
उपराष्ट्रपति एम. वेंकैया नायडू ने पीएम नरेंद्र मोदी को उनके 71वें जन्मदिन के अवसर पर ट्वीट कर शुभकामनाएं दीं हैं.,उपराष्ट्रपति एम. वेंकैया नायडू ने पीएम नरेंद्र मोदी को उनके 71वें जन्मदिन के अवसर पर ट्वीट कर शुभकामनाएं दीं हैं.,0
एल्डरसन के अलावा कु छअन्य लोगों ने भी शर्मा के आधार नंबर का इस्तेमाल करते हुए उनसे जुड़ी जानकारियां सार्वजनिक कर दी.,एल्डरसन के अलावा कुछ अन्य लोगों ने भी शर्मा के आधार नंबर का इस्तेमाल करते हुए उनसे जुड़ी जानकारियां सार्वजनिक कर दी.,1
‘विवाद सुलझाने के लिए भारत यदि एक कदम आगे बढ़ाता है तो हम दो बढ़ाएंगे.’,‘विवाद सुलझाने के लिए भारत यदि एक कदम आगे बढ़ाता है तो हम दो बढ़ाएंगे.’,0
केदारनाथ 7 दिसंबर को रिलीज हो गई है.फिल्म रिलीज से पहले मुंबई में बॉलीवुड एक स्क्रीनिंग हुई जिसमें बॉलीवुड की कई हस्तियां पहुंचीं.फिल्म देखने के बाद सबने सारा अली खान और..... Read More,केदारनाथ 7 दिसंबर को रिलीज हो गई है.फिल्म रिलीज से पहले मुंबई में एक स्क्रीनिंग हुई जिसमें बॉलीवुड की कई हस्तियां पहुंचीं.फिल्म देखने के बाद सबने सारा अली खान और..... Read More,1
मतपत्र पर मतदाताओं से क्राईमिया को रूस में पुन: शामिल करने के बारे में पूछा जा रहजा है.,मतपत्र पर मतदाताओं से क्राईमिया को रूस में पुन: शामिल करने के बारे में पूछा जा रहा है.,1
बोर्ड के पत्र का दिया हवाला,बोर्ड के पत्र का दिया हवाला,0
"नेहरू को कांग्रेस का बना दिया. आंबेडकर ने समाज निर्माण के लिए काफी काम किया. वे कांग्रेस से नहीं जुड़े थे, लेकिन कांग्रेस उनके विचारों का हमेशा सम्मान करती रही है.","उसने नेहरू को कांग्रेस का बना दिया. आंबेडकर ने समाज निर्माण के लिए काफी काम किया. वे कांग्रेस से नहीं जुड़े थे, लेकिन कांग्रेस उनके विचारों का हमेशा सम्मान करती रही है.",1
Home >  राज्य >  उत.्तर प्रदेश >  क्योटो बनाने के चक्कर में ...,Home >  राज्य >  उत्तर प्रदेश >  क्योटो बनाने के चक्कर में ...,1
» है आज 'विराट' मैैैच: खेल मैैैैदान पर लेकिन भावनाएं उफान पर,» आज है 'विराट' मैैैच: खेल मैैैैदान पर लेकिन भावनाएं उफान पर,1
कुरुक्षेत्र: कल कर्नाटक में किसकी होगी? जीत,कुरुक्षेत्र: कल कर्नाटक में किसकी जीत होगी?,1
हाटकेश्वर महादेव शिव में होंगे कई कार्यक्रम,हाटकेश्वर महादेव शिव मंदिर में होंगे कई कार्यक्रम,1
· अगले 4-5 दिनों के दौरान देश में कोई गरम हवाएं चलने की संभावना नहीं है।,· अगले 4-5 दिनों के दौरान देश में कोई गरम हवाएं चलने की संभावना नहीं है।,0
मुकेश अंबानी के जन्मदिन पर टीना अंबानी ने शेयर की खूबसूरत तस्वीर,मुकेश अंबानी के जन्मदिन पर टीना अंबानी ने शेयर की खूबसूरत तस्वीर,0
राणा दग्गुबाती फिल्म बाहुबली 2 में राजा भल्लाल देव के किरदार को निभाते हुए गनजर आएंगे।,राणा दग्गुबाती फिल्म बाहुबली 2 में राजा भल्लाल देव के किरदार को निभाते हुए नजर आएंगे।,1
>मेष राशि वाले व्यक्तियों को उत्तम पूजा करनी चाहिए ।,>मेष राशि वाले व्यक्तियों को उत्तम पूजा करनी चाहिए ।,0
पूर्व में भी तीन बार हो चुकी है जांच:,पूर्व में भी तीन बार हो चुकी है जांच:,0
विद्युत निगम से खिसकेंगे छह प्रोजेक्ट,विद्युत निगम से खिसकेंगे छह प्रोजेक्ट,0
"हिंदी न्यूज़ उत्तर प्रदेश अमरोहा खेत में गेंद लेने गए बालक को पीटकर किया घायल, पुलिस को दी तहरीर","हिंदी न्यूज़ उत्तर प्रदेश अमरोहा खेत में गेंद लेने गए बालक को पीटकर किया घायल, पुलिस को दी तहरीर",0
शोएब अख्तर ने पाकिस्तान के लिए 46 टेस्ट में 178 विकेट लिए थे। उन्होंने 163 वनडे में 247 विकेट अपने नाम किए थे। टी20 में उन्होंने 15 मैच में 19 विकेट हासिल किए थे।,शोएब अख्तर ने पाकिस्तान के लिए 46 टेस्ट में 178 विकेट लिए थे। उन्होंने 163 वनडे में 247 विकेट अपने नाम किए थे। टी20 में उन्होंने 15 मैच में 19 विकेट हासिल किए थे।,0
ऐसा ही एक उदाहरण अजमेर में देखने को मिला. जहां एमबीसी कंपनी की एक महिला सिपाही अपने 6 माह के बच्चे को लेकर ड्यूटी कर रही है.,ऐसा ही एक उदाहरण अजमेर में देखने को मिला. जहां एमबीसी कंपनी की एक महिला सिपाही अपने 6 माह के बच्चे को लेकर ड्यूटी कर रही है.,0
"हिंदी न्यूज़ बिहार मोुजफ्फरपुर सोशल मीडिया पर डाली छात्रा की अश्लील फोटो, घंटों धुनाई","हिंदी न्यूज़ बिहार मुजफ्फरपुर सोशल मीडिया पर डाली छात्रा की अश्लील फोटो, घंटों धुनाई",1
Home » हस्तक्षेप » आपकी नज़र » क्या भी लोकतंत्र के लिए खतरा हैं?,Home » हस्तक्षेप » आपकी नज़र » क्या गांधी भी लोकतंत्र के लिए खतरा हैं?,1
मेरे घर आता-जाता था रूपेश,मेरे घर आता-जाता था रूपेश,0
नाहन मेडिकल कॉलेज के समीप की गईं 102 एंबुलेंस। - फोटो : NAHAN,नाहन मेडिकल कॉलेज के समीप पार्क की गईं 102 एंबुलेंस। - फोटो : NAHAN,1
"हिंदी न्यूज़ NCR दिल्ली: 24 घंटे में कोरोना के 990 नए मामले सामने आए, कुल संख्या 21 हजार के करीब पहुंची","हिंदी न्यूज़ NCR दिल्ली: 24 घंटे में कोरोना के 990 नए मामले सामने आए, कुल संख्या 21 हजार के करीब पहुंची",0
"जानिए, पिछले 5 सालों में किन फिल्मों ने जीते ऑस्कर में अवार्ड","जानिए, पिछले 5 सालों में किन फिल्मों ने जीते ऑस्कर अवार्ड",1
हिंदी न्यूज़ उत्तराखंड अल्मोड़ा महाविद्यालय में एसिड अटैक पर वेबिनार का आयोजन,हिंदी न्यूज़ उत्तराखंड अल्मोड़ा महाविद्यालय में एसिड अटैक पर वेबिनार का आयोजन,0
झरिया की आग बुझाने की तकनीक नहीं: मावलीय,झरिया की आग बुझाने की तकनीक नहीं: मालवीय,1
शिमला में डीसी दफ्तर मीें बांटे गए मास्क.,शिमला में डीसी दफ्तर में बांटे गए मास्क.,1
लोकसभा चुनाव में मोदी की आंधी को देख बिहार में ‘एकला चलो’ परं मंथन कर सकती है कांग्रेस,लोकसभा चुनाव में मोदी की आंधी को देख बिहार में ‘एकला चलो’ पर मंथन कर सकती है कांग्रेस,1
गंभीर अपराधों की जांच में पर ही फोरेंसिक विज्ञान के इस्तेमाल को प्राथमिकता देने का प्रयास : शाह (17:15),गंभीर अपराधों की जांच में मौके पर ही फोरेंसिक विज्ञान के इस्तेमाल को प्राथमिकता देने का प्रयास : शाह  (17:15),1
हिंदी न्यूज़ › करियर › नोबेल शांति पुरस्कार विजेता कैलाश सत्यार्थी ने कहा- बच्चों चिंता किए बगैर हासिल नहीं हो सकता सतत विकास का लक्ष्य,हिंदी न्यूज़ › करियर › नोबेल शांति पुरस्कार विजेता कैलाश सत्यार्थी ने कहा- बच्चों की चिंता किए बगैर हासिल नहीं हो सकता सतत विकास का लक्ष्य,1
कल होने वाले जीएसटी समारोह में नीतीश कुमार खुद शामिल हो सकते हैं.,कल होने वाले जीएसटी समारोह में नीतीश कुमार खुद शामिल हो सकते हैं.,0
ऐसे बदलती बदलती है बिजली की दर,ऐसे बदलती है बिजली की दर,1
इंग्लैंड के एक पूर्व कप्तान ने करियर में पहली बार तिहरा शतक जड़ने का कारनामा किया है लेकिन इस पारी के बावजूद उनकी राष्ट्रीय टीम में वापसी नहीं होती दिख रही है।,इंग्लैंड के एक पूर्व कप्तान ने करियर में पहली बार तिहरा शतक जड़ने का कारनामा किया है लेकिन इस पारी के बावजूद उनकी राष्ट्रीय टीम में वापसी नहीं होती दिख रही है।,0
पैनलिस्टों के साथ सहमति प्रकटाते हुये सुरेश कुमार ने जोर देकर कहा कि एशिया के विभिन्न देशों के बीच सहयोग और हिस्सेदार कार्यवाही इस क्षेत्र में टिकाऊ सामाजिक-आर्थिक विकास का केंद्र है।,"पैनलिस्टों के साथ सहमति प्रकटाते हुये सुरेश कुमार ने जोर देकर कहा कि एशिया के विभिन्न देशों के बीच बातचीत, सहयोग और हिस्सेदार कार्यवाही इस क्षेत्र में टिकाऊ सामाजिक-आर्थिक विकास का केंद्र है।",1
शहर के अभय प्रशाल में खेली जा रही स्पर्धा के महिला एकल के चौथे दौर में पेट्रोलियम स्पोर्ट्स प्रमोशन बोर्ड की गायत्री को असमक ी अंजलि कलीता ने 21-14 और 21-17 से मात दी।,शहर के अभय प्रशाल में खेली जा रही स्पर्धा के महिला एकल के चौथे दौर में पेट्रोलियम स्पोर्ट्स प्रमोशन बोर्ड की गायत्री को असम की अंजलि कलीता ने 21-14 और 21-17 से मात दी।,1
"कुंडी से लटकती मिली ट्रक ड्राइवर की लाश, सनसनी","कुंडी से लटकती मिली ट्रक ड्राइवर की लाश, सनसनी",0
भारत को जीत के लिए 66 गेंदों पर 81 रन बनाने हैं। पहले विकेट के लिए रोहित व धवन के बीच 78 रन की साझेदारी हो चुकी है।,भारत को जीत के लिए 66 गेंदों पर 81 रन बनाने हैं। पहले विकेट के लिए रोहित व धवन के बीच 78 रन की साझेदारी हो चुकी है।,0
पूर्व मुख्यमंत्री अशोक गहलोत ने कहा है कि राज्य सरकार के निर्देश पर होमगार्ड कर्मी में प्रदेशभर वर्षों... पढ़े,पूर्व मुख्यमंत्री अशोक गहलोत ने कहा है कि राज्य सरकार के निर्देश पर  होमगार्ड कर्मी प्रदेशभर में वर्षों... पढ़े,1
इच्छुक और योग्य कैंिडिडेट्स इन पदों के लिए 09 सितंबर तक ऑनलाइन आवेदन कर सकते हैं।,इच्छुक और योग्य कैंडिडेट्स इन पदों के लिए 09 सितंबर तक ऑनलाइन आवेदन कर सकते हैं।,1
ऑनलाइन मिलेगी लैंडिंग की इजाजत,ऑनलाइन मिलेगी लैंडिंग की इजाजत,0
"अब तो छोडऩी पड़ेगी कुर्सी, एसपी ने किए 27 थाना प्रभारी के तबादले","अब तो छोडऩी पड़ेगी कुर्सी, एसपी ने किए 27 थाना प्रभारी के तबादले",0
"(iii) जिसने ऐसी आय विवरणी में घोषित आय देय पर कर का भुगतान किया हो,","(iii) जिसने ऐसी आय विवरणी में घोषित आय पर देय कर का भुगतान किया हो,",1
फॉर्म जमा करने आई लड़की को सरकारी अधिकारी ने बनाया गर्लफ्रेंड फिर एक महीने तक किया...,फॉर्म जमा करने आई लड़की को सरकारी अधिकारी ने बनाया गर्लफ्रेंड फिर एक महीने तक किया...,0
2002 से 2005 बीएसएनएल का गोल्डन टाइम था जब हर कोई बीएसएनएल का सिम चाहता था और कंपनी के पास 35 हजार करोड़ तक का कैश रिजर्व था।,2002 से 2005 बीएसएनएल का गोल्डन टाइम था जब हर कोई बीएसएनएल का सिम चाहता था और कंपनी के पास 35 हजार करोड़ तक का कैश रिजर्व था।,0
प्रमाण पत्र की दूसरी प्रति हुई निरस्त:,प्रमाण पत्र की दूसरी प्रति हुई निरस्त:,0
बांदे थाना में पदस्थ एएसआई शिव कुमार मंडावी को दि दहाड़े बाजार में गोली मारी।,बांदे थाना में पदस्थ एएसआई शिव कुमार मंडावी को दिन दहाड़े बाजार में गोली मारी।,1
अमृतसर भजापा का रोष प्रदर्शन,अमृतसर भाजपा का रोष प्रदर्शन,1
गुरुआ में भाकपा माओवाीद की बंदी का नही दिखा असर,गुरुआ में भाकपा माओवादी की बंदी का नही दिखा असर,1
पाकिस्तान के गृह मंत्री एजाज शाह ने बतायाा कि एमक्यूएम के संस्थापक अल्ताफ हुसैन एक ब्रिटिश नागरिक थे और वहां पर अधिकारियों द्वारा मजांच की जा रही थी।,पाकिस्तान के गृह मंत्री एजाज शाह ने बतायाा कि एमक्यूएम के संस्थापक अल्ताफ हुसैन एक ब्रिटिश नागरिक थे और वहां पर अधिकारियों द्वारा जांच की जा रही थी।,1
"भारतीय उद्योग परिसंघ (सीआईआई) की मध्य प्रदेश शाखा ने राज्य में प्रवेश शुल्क को नरम बनाने की मांग की है, ताकि उद्योग दूसरे राज्यों का मुकाबला कर सकें।","भारतीय उद्योग परिसंघ (सीआईआई) की मध्य प्रदेश शाखा ने राज्य में प्रवेश शुल्क को नरम बनाने की मांग की है, ताकि उद्योग दूसरे राज्यों का मुकाबला कर सकें।",0
"निजी विद्यालयों में आधारभूत संरचना की होगी जांच, सरकार केंद्र ने शिक्षा विभाग को दिया निर्देश","निजी विद्यालयों में आधारभूत संरचना की होगी जांच, केंद्र सरकार ने शिक्षा विभाग को दिया निर्देश",1
मुंबई। ‘पी.सी. चंद्रा ज्वैलर्स’ ने अभिनेत्री कृति खरबंदा को अपना ब्रांड एंबेसडर नियुक्त किया है।,मुंबई। ‘पी.सी. चंद्रा ज्वैलर्स’ ने अभिनेत्री कृति खरबंदा को अपना ब्रांड एंबेसडर नियुक्त किया है।,0
हिंदी न्यूज़ बिहार मुजफ्फरपुर मोबाइल टावर के पर नाम ठगी का प्रयास,हिंदी न्यूज़ बिहार मुजफ्फरपुर मोबाइल टावर के नाम पर ठगी का प्रयास,1
उम्मीदवारों परीक्षा को सुरक्षा जांच और आरपीएससी परीक्षा के सुचारू संचालन में मदद करनी चाहिए।,उम्मीदवारों को सुरक्षा जांच और आरपीएससी परीक्षा के सुचारू संचालन में मदद करनी चाहिए।,1
'ससरकारों की सोच और क्षमता सीमित है','सरकारों की सोच और क्षमता सीमित है',1
चुनाव ड्यूटी के दौरान मौत के मामले में शिक्षकों ने दी अदालत का दरवाजा खटखटाने की चेतावनी,चुनाव ड्यूटी के दौरान मौत के मामले में शिक्षकों ने दी अदालत का दरवाजा खटखटाने की चेतावनी,0
इसके बाद फिल्‍टर में दी गई रेडियो बटन को स्‍ट्रिक फिल्‍टर पर सेलक्‍ट कर दें।,इसके बाद फिल्‍टर में दी गई रेडियो बटन को स्‍ट्रिक फिल्‍टर पर सेलक्‍ट कर दें।,0
"लुधियाना ने की इस डाॅक्‍टर ने संकट में दिखाया जज्‍बा; हर लम्हा देता था चुनौती, शुक्र है कि खरी उतरी","लुधियाना की इस डाॅक्‍टर ने संकट में दिखाया जज्‍बा; हर लम्हा देता था चुनौती, शुक्र है कि खरी उतरी",1
धमतरी। धर्म की नगरी धमतरी के रुद्री रोड में स्थित जलविहार कालोनी गली नंबर दो में भागवत कथा ज्ञान यज्ञ का आयोजन किया गया है।,धमतरी। धर्म की नगरी धमतरी के रुद्री रोड में स्थित जलविहार कालोनी गली नंबर दो में श्रीमद् भागवत कथा ज्ञान यज्ञ का आयोजन किया गया है।,1
"हिंदी न्यूज़ › पंजाब › कांग्रेस के हाथ से 'उड़ता पंजाब', कलह के बीच कैप्टन अमरिंदर सिंह ने छोड़ा CM पद, मंत्रियोंं का भी इस्तीफा","हिंदी न्यूज़ › पंजाब › कांग्रेस के हाथ से 'उड़ता पंजाब', कलह के बीच कैप्टन अमरिंदर सिंह ने छोड़ा CM पद, मंत्रियों का भी इस्तीफा",1
अ्य कई देशों के मुकाबले बेहतर काम किया,अन्य कई देशों के मुकाबले बेहतर काम किया,1
"-एक भाई अमेरिका में हैं वैज्ञानिक, अप्रैल माह में मां के श्राद्ध कर्म में राजेश पहुंचे थे मुंगेर","-एक भाई अमेरिका में हैं वैज्ञानिक, अप्रैल माह में मां के श्राद्ध कर्म में राजेश पहुंचे थे मुंगेर",0
"भारत पाकिस्तान सीमा स ेलगते पांच स्थानों जम्मू और कश्मीर में बारामुला, पूंछ, पंजाब में अटारी और वाघा तथा राजस्थान में मुनाबाओ पर नियमित पोलियो उन्मूलन टीकाकरण किया जा रहा है।","भारत पाकिस्तान सीमा से लगते पांच स्थानों जम्मू और कश्मीर में बारामुला, पूंछ, पंजाब में अटारी और वाघा तथा राजस्थान में मुनाबाओ पर नियमित पोलियो उन्मूलन टीकाकरण किया जा रहा है।",1
नयका पंजाबी गाना 'फुलकारी' का वीडियो यूट्यूब पर जारी हो चुका है। गाने को करन रंधावा ने गाया है। गाने को फिल्माया गया इशा शर्मा पर है।,नया पंजाबी गाना 'फुलकारी' का वीडियो यूट्यूब पर जारी हो चुका है। गाने को करन रंधावा ने गाया है। गाने को फिल्माया गया इशा शर्मा पर है।,1
हिंदी न्यूज़ बिहार बदलाव की बयार: पर्दे से निकल देश का सिपाही बनने को बेताब बेटियां,हिंदी न्यूज़ बिहार बदलाव की बयार: पर्दे से निकल देश का सिपाही बनने को बेताब बेटियां,0
