Input Sentences,Output Sentences,Grammatical Error
তবে তাৎক্ষণিকভাবে হতাহতদের পরিচয় জানাতে পারেনি পুলিশ। হআহতদের উদ্ধার করে স্থানীয় হাসপাতালে ভর্তি করা হয়েছে।,তবে তাৎক্ষণিকভাবে হতাহতদের পরিচয় জানাতে পারেনি পুলিশ। আহতদের উদ্ধার করে স্থানীয় হাসপাতালে ভর্তি করা হয়েছে।,1
কেউ কেউ করেও হুইলচেয়ারে আদালতে উপস্থিত হয়েছিলেন। হামলায় আহতদের অনেকেই হাসপাতালে চিকিৎসাধীন রয়েছেন।,কেউ কেউ হুইলচেয়ারে করেও আদালতে উপস্থিত হয়েছিলেন। হামলায় আহতদের অনেকেই হাসপাতালে চিকিৎসাধীন রয়েছেন।,1
ভেড়ামারা কলেজ জাতীয়করণ বিষয়ে হাইকোর্টের  রুল,ভেড়ামারা কলেজ জাতীয়করণ বিষয়ে হাইকোর্টের রুল,1
"সর্বশেষ এডিট : ০৭ ই অক্টোবর, ২০১১  রাত ৩:৩৩","সর্বশেষ এডিট : ০৭ ই অক্টোবর, ২০১১  রাত ৩:৩৩",0
"প্রকাশিত: ৯:৫৪ পূর্বাহ্ণ, ৫ ফেব্রুয়ারি, ২০২০","প্রকাশিত: ৯:৫৪ পূর্বাহ্ণ, ৫ ফেব্রুয়ারি, ২০২০",0
খুলনার রূপসা ত্রাণ ও সাহায্যের দাবিতে বিক্ষোভ করেছেন এলাকাবাসী।,খুলনার রূপসা উপজেলায় ত্রাণ ও সাহায্যের দাবিতে বিক্ষোভ করেছেন এলাকাবাসী।,1
"আবহাওয়ার পূর্বাভাসে বলা হয়েছে, অস্থায়ীভাবে আকাশ আংশিক মেঘলাসহ সারাদেশে আবহাওয়া শুষ্ক থাকতে পারে।","আবহাওয়ার পূর্বাভাসে বলা হয়েছে, অস্থায়ীভাবে আকাশ আংশিক মেঘলাসহ সারাদেশের আবহাওয়া শুষ্ক থাকতে পারে।",1
সাকিবের সেঞ্চুরিতে সাকিবের জয়ের দ্বারপ্রান্তে বাংলাদেশ,সাকিবের সেঞ্চুরিতে জয়ের দ্বারপ্রান্তে বাংলাদেশ,1
"আরও পড়ুন : শরীর না দেখিয়ে অভিনয় শিখুন, কদর্য দেখিয়ে আক্রমণ দিশাকে","আরও পড়ুন  :  শরীর না দেখিয়ে অভিনয় শিখুন, কদর্য আক্রমণ দিশাকে",1
ঢাকায় হাড়কাঁপুনে শীত পড়ে না হাড়কাঁপুনে কেন?,ঢাকায় হাড়কাঁপুনে শীত পড়ে না কেন?,1
পৌর চত্বরে প্রধান অতিথির বক্তব্য দিচ্ছেন সাংসদ রাজিউদ্দিন আহমেদ রাজু। ছবি : এনটিভি,নরসিংদীর পৌর চত্বরে প্রধান অতিথির বক্তব্য দিচ্ছেন সাংসদ রাজিউদ্দিন আহমেদ রাজু। ছবি : এনটিভি,1
লোকসভা কেন্দ্রটি ৬ টি বিধানসভা কেন্দ্র নিয়ে ঠিত। এগুলি হল-,লোকসভা কেন্দ্রটি ৬ টি বিধানসভা কেন্দ্র নিয়ে গঠিত। এগুলি হল-,1
মাদাম তুসো জাদুঘরে প্রভাসের মোমেরা মূর্তি,মাদাম তুসো জাদুঘরে প্রভাসের মোমের মূর্তি,1
দ্বিতীয়বার করোনায় আক্রান্ত সাবেক মন্ত্রী ধীরেন্দ্র দেবনাথশ ম্ভু,দ্বিতীয়বার করোনায় আক্রান্ত সাবেক মন্ত্রী ধীরেন্দ্র দেবনাথ শম্ভু,1
"১৬ ই গআস্ট, ২০১৪  রাত ১১:৪৬","১৬ ই আগস্ট, ২০১৪  রাত ১১:৪৬",1
মাদারীপুরের রাজৈর উপজেলার টেকেরহাট বন্দর আটক থেকে বিল্লাল ঢালী। ছবি : এনটিভি,মাদারীপুরের রাজৈর উপজেলার টেকেরহাট বন্দর থেকে আটক বিল্লাল ঢালী। ছবি : এনটিভি,1
কৃষ্ণনগরে বাম প্ারর্থী শান্তনু ঝা,কৃষ্ণনগরে বাম প্রার্থী শান্তনু ঝা,1
এ দেহে থাকিবে না প্রান !!!,এ দেহে না থাকিবে প্রান !!!,1
আগামী সোমবার ঢাকা আসছেন কেরি: মাহমুদ আলী,আগামী সোমবার ঢাকা আসছেন কেরি: মাহমুদ আলী,0
সুরা তওবার নং ৫ আ়াত কি যুদ্ধকালীন আয়াত?,সুরা তওবার নং ৫ আয়াত কি যুদ্ধকালীন আয়াত?,1
৩১ অক্টোবর ১৯ । ১৬:১৩,৩১ অক্টোবর ১৯ । ১৬:১৩,0
সিকদার গ্রুপের এমডি রন হক গ্রেপ্তার,সিকদার গ্রুপের এমডি রন হক গ্রেপ্তার,0
সবার কষ্টের কথা বিবেচনা করে আমি আগায়ে আসলাম,সবার কষ্টের কথা বিবেচনা করে আমি আগায়ে আসলাম,0
একটি কাজ কখন দর্শকনন্দিত হয়?,একটি কাজ কখন দর্শকনন্দিত হয়?,0
"বিষযবস্তু: দক্ষিণ এশিয়া, ভারত, আইন, মানবাধিকার, সমকামী অধিকার","বিষয়বস্তু: দক্ষিণ এশিয়া, ভারত, আইন, মানবাধিকার, সমকামী অধিকার",1
উপলক্ষে ২১ ফেব্রুয়ারি উপলক্ষে বন্ধ থাকবে যেসব রাস্তা,২১ ফেব্রুয়ারি উপলক্ষে বন্ধ থাকবে যেসব রাস্তা,1
নামের আগে 'আলহাজ্ব' না ৫ জনকে কুপিয়ে জখম!,নামের আগে 'আলহাজ্ব' না লেখায় ৫ জনকে কুপিয়ে জখম!,1
"আপডেট : ২৭এপ্রিল, ২০২১ ০১:১৩","আপডেট : ২৭ এপ্রিল, ২০২১ ০১:১৩",1
রিয়েলমি ল্যাপটপ এবং ট্যাবলেট,আসছে রিয়েলমি ল্যাপটপ এবং ট্যাবলেট,1
ভোলার পুলিশ সুপারের ফেসবুক আইডি হল্যাক,ভোলার পুলিশ সুপারের ফেসবুক আইডি হ্যাক,1
কিন্তু সময়তো ঠিক হলো নিযুত সময় পর!,কিন্তু সময়তো ঠিক হলো নিযুত সময় পর!,0
"২৪ শে জুলাই, ২০১৯ ২৪ বিকাল ৩:৫০","২৪ শে জুলাই, ২০১৯  বিকাল ৩:৫০",1
ভিয়েতনাম যুদ্ে মার্কিন বাহিনীর নাপাম বোমার নির্মমতা,ভিয়েতনাম যুদ্ধে মার্কিন বাহিনীর নাপাম বোমার নির্মমতা,1
কর্মস্থল :  বাংলাদেশের বিভিন্ন জেলা।,কর্মস্থল :  বাংলাদেশের বিভিন্ন জেলা।,0
তোমার অপেক্ষাই রাত জেগেছি ভর,তোমার অপেক্ষাই জেগেছি রাত ভর,1
"বলা এতে হয়েছে, আগামী দুই বছরের জন্য তাকে এ পদে নিয়োগ দেওয়া হয়েছে।","এতে বলা হয়েছে, আগামী দুই বছরের জন্য তাকে এ পদে নিয়োগ দেওয়া হয়েছে।",1
চুমুকে সে মিটায় না পিয়াস,চুমুকে সে মিটায় না প্রাণের পিয়াস,1
তুরস্কে শুক্রবারের ব্যর্থ অভ্যুত্থানের পর এখন পর্যন্ত পঞ্চাশ হাজারেরও বেশি লোককে,তুরস্কে শুক্রবারের ব্যর্থ অভ্যুত্থানের পর এখন পর্যন্ত পঞ্চাশ হাজারেরও বেশি লোককে,0
"ডেমোক্রাত্তি হল একটি ফিনিশ ভাষার সংবাদপত্র, যা ফিনল্যান্ডের হেলসিঙ্কিতে প্রতিদিন প্রকাশত হয়।","ডেমোক্রাত্তি হল একটি ফিনিশ ভাষার সংবাদপত্র, যা ফিনল্যান্ডের হেলসিঙ্কিতে প্রতিদিন প্রকাশিত হয়।",1
এই কথা তুমি চলবে বললে ভাইয়ু!!!!!!!!!!!!,এই কথা তুমি বললে চলবে ভাইয়ু!!!!!!!!!!!!,1
"মহাভারত মহাকাব্যের উদাহরণে, রুদ্র সংখ্যায় এগারো ও নাম দেওয়া হয়েছে:","মহাভারত মহাকাব্যের উদাহরণে, রুদ্র সংখ্যায় এগারো ও নাম দেওয়া হয়েছে:",0
ভালো স্কুল আট শতাংশেরও কম,ভালো স্কুল আট শতাংশেরও কম,0
"সর্বশেষ এডিট : ২৩ শে অক্টোবর, ২০১৯  রাত ১১:২৯","সর্বশেষ এডিট : ২৩ শে অক্টোবর, ২০১৯  রাত ১১:২৯",0
-কান্না থামাও কি হইছে বল।,-কান্না থামাও। কি হইছে বল।,1
আগামী গোয়ায় হওয়ার কথা ছিল এবারের জাতীয় গেমস।,আগামী অক্টোবর-নভেম্বরে গোয়ায় হওয়ার কথা ছিল এবারের জাতীয় গেমস।,1
১১ জুলাই ২১।  ১৯:২২,১১ জুলাই ২১ । ১৯:২২,1
কারাবন্দি প্রযোজক হার্ভে ওয়েনস্টেইন করোনায় আক্রান্ত,কারাবন্দি প্রযোজক হার্ভে ওয়েনস্টেইন করোনায় আক্রান্ত,0
ছয়সূতি রেলওয়ে স্টেশন বাংলাদেশের ঢাকা বিভাগের কিশোরগঞ্জ জেলার কুলিয়ারচর উপজেলায় অবস্থিত একটি রেলওয়লে স্টেশন।,ছয়সূতি রেলওয়ে স্টেশন বাংলাদেশের ঢাকা বিভাগের কিশোরগঞ্জ জেলার কুলিয়ারচর উপজেলায় অবস্থিত একটি রেলওয়ে স্টেশন।,1
"প্রকাশ : ৩০ ২০১৯, অক্টোবর ২০১৯, ০০:০৫ আপডেট : ৩০ অক্টোবর ২০১৯, ০০:১৫","প্রকাশ : ৩০ অক্টোবর ২০১৯, ০০:০৫ আপডেট : ৩০ অক্টোবর ২০১৯, ০০:১৫",1
নির্বাচনী আচরণ বিধি লঙ্ঘনের অভিযোগে ৪ চেয়ারম্যান প্রার্থীকে জরিমানা,নির্বাচনী আচরণ বিধি লঙ্ঘনের অভিযোগে ৪ চেয়ারম্যান প্রার্থীকে জরিমানা,0
তোামর অভয় রাজে হৃদয়মাঝে হৃদয়হরনী!,তোমার অভয় রাজে হৃদয়মাঝে হৃদয়হরনী!,1
"সামগ্রী আরও পড়ুন: নকল প্রসাধনী ও টিভি তৈরির কারখানায় অভিযান, ৭০ কোটি টাকার সামগ্রী জব্দ","আরও পড়ুন:  নকল প্রসাধনী ও টিভি তৈরির কারখানায় অভিযান, ৭০ কোটি টাকার সামগ্রী জব্দ",1
"আপডেট ৯ জুলাই, ২০২১ ২৩:০৭","আপডেট : ৯ জুলাই, ২০২১ ২৩:০৭",1
টঙ্গীর ১০ ঘটনায় নিখোঁজ ১০ জন,টঙ্গীর ঘটনায় নিখোঁজ ১০ জন,1
আহতদের স্থানীয় হাসপাতালে ভর্তি করা হয়েছে। এদের মধ্যে হাসপাতালে দুইজনের অবস্থা আশঙ্কাজনক। খবর রয়টার্সের।,আহতদের স্থানীয় হাসপাতালে ভর্তি করা হয়েছে। এদের মধ্যে দুইজনের অবস্থা আশঙ্কাজনক। খবর রয়টার্সের।,1
শত বছর ধরে শিক্ষার আলো ছড়াচ্ছে উচ্চ বেলকা বিদ্যালয়,শত বছর ধরে শিক্ষার আলো ছড়াচ্ছে বেলকা উচ্চ বিদ্যালয়,1
আপডেট: ০৩ নভেম্বর ২১ । ১৭:৩৩,আপডেট: ০৩ নভেম্বর ২১ । ১৭:৩৩,0
"সোমালিয়ার রাজসধানীতে শক্তিশালী বিস্ফোরণ, নিহত ১১","সোমালিয়ার রাজধানীতে শক্তিশালী বিস্ফোরণ, নিহত ১১",1
ভিডিও টা সরাসরি দেখতে নিচে ক্লিকক রুন।,ভিডিও টা সরাসরি দেখতে নিচে ক্লিক করুন।,1
"রাইসুল খান বলেছেন: ভালো লিখেছেন, ভালো লাগলো।","রাইসুল খান বলেছেন: ভালো লিখেছেন, ভালো লাগলো।",0
পরীক্ষার কেন্দ্র ও চিকিৎসার সুযোগ বাড়ানো হয়নি। পরীক্ষা ও চিকিৎসা করাতে,পরীক্ষার কেন্দ্র ও চিকিৎসার সুযোগ বাড়ানো হয়নি। পরীক্ষা ও চিকিৎসা করাতে,0
"প্রাকশিত: ৬:০০ অপরাহ্ণ, ২ জুলাই ২০১৯","প্রকাশিত: ৬:০০ অপরাহ্ণ, ২ জুলাই ২০১৯",1
"আপডেট : ২৩ অক্টোবর, ২০২১ ১৯:৩০","আপডেট : ২৩ অক্টোবর, ২০২১ ১৯:৩০",0
প্রতিশোধ নিতে ৩০০ কুমির হত্যা,প্রতিশোধ নিতে ৩০০ কুমির হত্যা,0
প্রত্যেকটা দিন একই রকম নিস্তরঙ্গ জীবনযাপন। খাওয়া- দাওয়া- ঘুম। মুভি- মিওজিক- গেম।,প্রত্যেকটা দিন একই রকম নিস্তরঙ্গ জীবনযাপন। খাওয়া- দাওয়া- ঘুম। মুভি- মিওজিক- গেম।,0
"হর্ষ এক অরুপ কমিক পাখি, সে আমার কাছে","হর্ষ এক অরুপ কসমিক পাখি, সে আমার কাছে",1
এই ক্যামিক্যালের সাধারণত কি কি কাজে ব্যবহার হয় দেখে নেইঃ,এই ক্যামিক্যালের সাধারণত কি কি কাজে ব্যবহার হয় দেখে নেইঃ,0
'হার্ড ইমিউনিটি'র করোনা কারণে সংক্রমণ কমছে?,'হার্ড ইমিউনিটি'র কারণে করোনা সংক্রমণ কমছে?,1
"এরকম কথাও দিয়েছিলাম, কিন্তু কিন্তু শুধু আমি জানি","এরকম কথাও দিয়েছিলাম, কিন্তু শুধু আমি জানি",1
"সর্বশেষ এডিট: ২০ শে ফেব্রুয়ারি, ২০০৯  রাত ৯:২২","সর্বশেষ এডিট : ২০ শে ফেব্রুয়ারি, ২০০৯  রাত ৯:২২",1
মায়াবতীর দু'চোখে এখন আর কোন রহস্য নেই!,মায়াবতীর দু'চোখে এখন আর কোন রহস্য নেই!,0
এই সাইটে আপনাকে বেশি কিছু করতে হবে না।,এই সাইটে আপনাকে বেশি কিছু করতে হবে না।,0
"২১ শে সেপ্টেম্বর, ২০১১ ৯:৫৯","২১ শে সেপ্টেম্বর, ২০১১  রাত ৯:৫৯",1
"প্রকাশিত: অপরাহ্ণ, ৮:৪৭ ৬ জানুয়ারি ২০২১","প্রকাশিত: ৮:৪৭ অপরাহ্ণ, ৬ জানুয়ারি ২০২১",1
সরকারের উচিত এই সনদের কথা প্রতিটি শিশু তার বাবা-মাকে জানানো।,সরকারের উচিত এই সনদের কথা প্রতিটি শিশু ও তার বাবা-মাকে জানানো।,1
"পড়ুন, আরও বিয়ের পর অনুষ্কার প্রথম জন্মদিনে কী বললেন বিরাট?","আরও পড়ুন,  বিয়ের পর অনুষ্কার প্রথম জন্মদিনে কী বললেন বিরাট?",1
"প্রকাশিত:১ ০:৪৬ অপরাহ্ণ, ৭ জুলাই, ২০১৯","প্রকাশিত: ১০:৪৬ অপরাহ্ণ, ৭ জুলাই, ২০১৯",1
"আমি আজ শুধুএই বৃষ্টিতে ভিজবো,","আমি আজ শুধু এই বৃষ্টিতে ভিজবো,",1
শিবোলামা মানে হচ্ছে ''পতিতার পুরুষ লিংগ''।এই টাইপের একটা চরিত্র কিছুদিন আগে ''আংশুমানের ছবি'' তেদেখেছিলাম।,শিবোলামা মানে হচ্ছে ''পতিতার পুরুষ লিংগ''।এই টাইপের একটা চরিত্র কিছুদিন আগে ''আংশুমানের ছবি'' তে দেখেছিলাম।,1
"আপডেট: নভেম্বর, ০৯ ২০২০, ১৮:৫১","আপডেট: ০৯ নভেম্বর, ২০২০, ১৮:৫১",1
"বাসায় বিড়াল, কুকুর অন্য বা কোনো প্রাণী পোষা থেকে বিরত থাকুন।","বাসায় বিড়াল, কুকুর বা অন্য কোনো প্রাণী পোষা থেকে বিরত থাকুন।",1
"জনসংখ্যা ২৩,৬২০ জন। নারী ১১,৫২৮ জন, পুরুষ ১২,০৯২ জন।","জনসংখ্যা ২৩,৬২০ জন। নারী ১১,৫২৮ জন, পুরুষ ১২,০৯২ জন।",0
১২ সেপ্টেম্বর ২০ । ২৩:০৩,১২ সেপ্টেম্বর ২০ । ২৩:০৩,0
"রাজধানী ঢাকা, চট্রগ্রাম, বগুড়া, রংপুর, নীলফামারী, জয়পুরহাটসহ আশপাশের অনেক জেলার মুসল্লি অংশ নেন এ জামাতে।","রাজধানী ঢাকা, চট্রগ্রাম, বগুড়া, রংপুর, নীলফামারী, জয়পুরহাটসহ আশপাশের অনেক জেলার মুসল্লি অংশ নেন এ জামাতে।",0
": ১০ অক্টোবর, ২০২১ ১২:০২","আপডেট : ১০ অক্টোবর, ২০২১ ১২:০২",1
মুজিবনগর দিবসে জাতির পিতার প্রতিকৃতিতে ছাত্রলীগের শ্রদ্ধা নিবেদন,মুজিবনগর দিবসে জাতির পিতার প্রতিকৃতিতে ছাত্রলীগের শ্রদ্ধা নিবেদন,0
শেখ রাসেল : ০ মুক্তিযোদ্ধা ০,শেখ রাসেল ০ : মুক্তিযোদ্ধা ০,1
"প্রকাশ : ২৮ সেপ্টেম্ব২র ২০২১, ২০:৫৮ আপডেট : ২৮ সেপ্টেম্বর ২০২১, ২০:৫১","প্রকাশ : ২৮ সেপ্টেম্বর ২০২১, ২০:৫৮ আপডেট : ২৮ সেপ্টেম্বর ২০২১, ২০:৫১",1
"সর্বশেষ এডিট : ৩১ শে ডিসেম্ বর, ২০০৬  দুপুর ১:২৯","সর্বশেষ এডিট : ৩১ শে ডিসেম্বর, ২০০৬  দুপুর ১:২৯",1
এছাড়াও আরোকিছু গুরুত্বপূর্ণ লিংক,এছাড়াও আরো কিছু গুরুত্বপূর্ণ লিংক,1
"সর্বশেষ এডিট : রা ০২ জুলাই, ২০২১ রাত ১০:৪৭","সর্বশেষ এডিট : ০২ রা জুলাই, ২০২১  রাত ১০:৪৭",1
পরিবেশকর্মী গ্রেটা থেুনবার্গ। ছবি : সংগৃহীত,পরিবেশকর্মী গ্রেটা থুনবার্গ। ছবি : সংগৃহীত,1
আর বানিয়ে আমাকে দেখাতে মানে ছবি তুলে দেখাতে ভুলোনা!,আর বানিয়ে আমাকে দেখাতে মানে ছবি তুলে দেখাতে ভুলোনা!,0
শহিদুল আলমের জামিরন শুনানিতে বিব্রত হাইকোর্ট,শহিদুল আলমের জামিন শুনানিতে বিব্রত হাইকোর্ট,1
ত্বরান্বিত কতে উল্লেখযোগ্য ভূমিকা রাখতে পারে।,ত্বরান্বিত করতে উল্লেখযোগ্য ভূমিকা রাখতে পারে।,1
৩। বার্লিন গেটের সামনে একাধিক গাড়ি গাড়ি ওড়ানোর পারমিশন জোটানো,৩। বার্লিন গেটের সামনে একাধিক গাড়ি ওড়ানোর পারমিশন জোটানো,1
ফেনীর দাগনভূঞা উপজেলার বেকের বাজার নামক বাজার স্থানে দুর্ঘটনাকবলিত যাত্রীবাহী বাস। ছবি : এনটিভি,ফেনীর দাগনভূঞা উপজেলার বেকের বাজার নামক স্থানে দুর্ঘটনাকবলিত  যাত্রীবাহী বাস। ছবি : এনটিভি,1
স্বপ্নবাজ সৌরভ বলেছেন: অনেক ধন্যবাদ আপনাকে। রাশিয়ান শৈশবের শুভেচ্ছা  নিন।,স্বপ্নবাজ সৌরভ বলেছেন: অনেক ধন্যবাদ আপনাকে। রাশিয়ান শৈশবের শুভেচ্ছা  নিন।,0
মজার ইশকুল নিয়ে দেখুন ডিজিটাল ডিজিটাল শর্ট:,মজার ইশকুল নিয়ে দেখুন ডিজিটাল শর্ট:,1
প্রার্থীদের আপিল দ্রুত নিষপ্ত্তি চায় বিএনপি,প্রার্থীদের আপিল দ্রুত নিষ্পত্তি চায় বিএনপি,1
আপনার পরিচয় সময় সব আপডেট রাখুন,আপনার পরিচয় সব সময় আপডেট রাখুন,1
যে ৭টি উপায়ে প্রোমোশ নিশ্চিত করবেন,যে ৭টি উপায়ে প্রোমোশন নিশ্চিত করবেন,1
টঙ্গীতে এক দিনে চার চার শিশু ধর্ষণের শিকার,টঙ্গীতে এক দিনে চার শিশু ধর্ষণের শিকার,1
বাংলাদেশের মুক্তিযুদ্ধভিত্তিক ছবি-গেরিলা ডাউনলোড লিংক সহ,বাংলাদেশের মুক্তিযুদ্ধভিত্তিক ছবি-গেরিলা ডাউনলোড লিংক সহ,0
"্যাংকে জমা কোটি টাকার বেশি, নির্বাচনী হলফনামায় সম্পত্তির হিসাব দিলেন মদন মিত্র","ব্যাংকে জমা কোটি টাকার বেশি, নির্বাচনী হলফনামায় সম্পত্তির হিসাব দিলেন মদন মিত্র",1
প্রিয়ঙ্কার আঙুলে স্পষ্ট দেখা যাচ্ছে এনগেজমেন্ট রিং।,প্রিয়ঙ্কার আঙুলে স্পষ্ট দেখা যাচ্ছে এনগেজমেন্ট রিং।,0
ে৪৩ বছর পরেও মনে  প্রশ্ন জাগে মুক্তিযোদ্ধারা কি ভাল আছে?,৪৩ বছর পরেও মনে  প্রশ্ন জাগে মুক্তিযোদ্ধারা কি ভাল আছে?,1
মামলা মীাংসায় ৫৫ কোটি ডলার গুণছে ফেইসবুক,মামলা মীমাংসায় ৫৫ কোটি ডলার গুণছে ফেইসবুক,1
যেতাম যদি তোমার কাছে হবার খাদেম জন্য,যেতাম যদি তোমার কাছে খাদেম হবার জন্য,1
পিআইএর একটি বিমান। ছবি: ইন্টারনেট থেকে,পিআইএর একটি বিমান। ছবি: ইন্টারনেট থেকে,0
"০৩ রা ডসেম্বর, ২০১৮  রাত ৮:৫১","০৩ রা ডিসেম্বর, ২০১৮  রাত ৮:৫১",1
অনুষ্ঠানে বিপুলসংখ্যক মদিনা প্রবাসী বাংলাদেশি ছিলেন।,অনুষ্ঠানে বিপুলসংখ্যক মদিনা প্রবাসী বাংলাদেশি উপস্থিত ছিলেন।,1
"প্রকাশ : ০৩ অক্টোবর ২০২১, ০৯:৫৭ আপডেট : ০৩ অক্টোবর ২০২১, ০৯:৫৭","প্রকাশ : ০৩ অক্টোবর ২০২১, ০৯:৫৭ আপডেট : ০৩ অক্টোবর ২০২১, ০৯:৫৭",0
ঘটনাস্থল থেকে একটি রিভলবার ও দেশীয় অস্ত্র উদ্ধার করা হয়েছে বলে জানিয়েছে পুলিশ।,ঘটনাস্থল থেকে একটি রিভলবার ও দেশীয় অস্ত্র উদ্ধার করা হয়েছে বলে জানিয়েছে পুলিশ।,0
মাওয়া ঘাট হয়ে বাড়বি ফিরছেন যারা,মাওয়া ঘাট হয়ে বাড়ি ফিরছেন যারা,1
যাওয়া আরও পড়ুন রাতের জ্ঞানেশ্বরী এক্সপ্রেসে রায়পুর নিয়ে যাওয়া হল উদয়ন দাসকে,আরও পড়ুন রাতের জ্ঞানেশ্বরী এক্সপ্রেসে রায়পুর নিয়ে যাওয়া হল উদয়ন দাসকে,1
নেহেরু াকপ আন্তর্জাতিক ফুটবল প্রতিযোগিতা,নেহেরু কাপ আন্তর্জাতিক ফুটবল প্রতিযোগিতা,1
নতুন বলেছেন: ইন্টারনেটে বাংলাভাষার কিছুর মাঝে সামহোয়ারইনব্লগ অবশ্যই অনেক বড় প্রাপ্তি।,নতুন বলেছেন: ইন্টারনেটে বাংলাভাষার কিছুর মাঝে সামহোয়ারইনব্লগ অবশ্যই অনেক বড় প্রাপ্তি।,0
"প্রকাশ : ২০ মে ২০২১, ১৯:০৫ আপডেট ২০ মে ২০২১, ১৯:১১","প্রকাশ : ২০ মে ২০২১, ১৯:০৫ আপডেট : ২০ মে ২০২১, ১৯:১১",1
মাহবুবুল আজাদ বলেছেন: ইইয়ে জুন আপা আনন্দিত। আপনাকে দেখে যারপরনাই আনন্দিত।,মাহবুবুল আজাদ বলেছেন: ইইয়ে  জুন আপা আপনাকে দেখে যারপরনাই আনন্দিত।,1
মিশিগানের ডেট্রয়েটে মুখোমুখি জো বাইডেন ও ডোনালড্ ট্রাম্পের সমর্থকরা,মিশিগানের ডেট্রয়েটে মুখোমুখি জো বাইডেন ও ডোনাল্ড ট্রাম্পের সমর্থকরা,1
"০৬ ই জানুয়ারি, ২০১৩  সাকল ১১:২২","০৬ ই জানুয়ারি, ২০১৩  সকাল ১১:২২",1
কেউ যেনো ত ানা শুনে।,কেউ যেনো তা না শুনে।,1
একটি বিশেষ অংশ এই ডোপামাইন,একটি বিশেষ অংশ এই ডোপামাইন,0
জলে ডুবে তোর চলে যাওয়া,জলে ডুবে তোর চলে যাওয়া,0
০২ রা ২০১৪ সকাল ১১:২৪,"০২ রা ডিসেম্বর, ২০১৪  সকাল ১১:২৪",1
"ইয়ে আম্মা, একটু এদিকে আসোতো,","ইয়ে আম্মা, একটু এদিকে আসোতো,",0
এখন এই অধিকার মুখে পড়েছে প্রস্তাবিত আইনে।এমন আলোচনা তাঁর মাঝেও উদ্বেগ ছড়িয়েছে।,এখন এই অধিকার হুমকির মুখে পড়েছে প্রস্তাবিত আইনে।এমন আলোচনা তাঁর মাঝেও উদ্বেগ ছড়িয়েছে।,1
নাকি দূরদর্শী নেতৃত্বে নেতৃত্বে তেজস্বী প্রাণের,নাকি দূরদর্শী নেতৃত্বে তেজস্বী প্রাণের,1
উচ্চগতির ব্যাকআপ লাইনের ইন্টারনেট থাকব।ে,উচ্চগতির ব্যাকআপ লাইনের ইন্টারনেট থাকবে।,1
- খিভদে আবার থাকে না কিভাবে!!!,- খিদে আবার থাকে না কিভাবে!!!,1
"আপডেট : ২৬ জুন, ২০২১ ১ ৩:২৬","আপডেট : ২৬ জুন, ২০২১ ১৩:২৬",1
"ব্রিফিংএ ,শাহবাগে গাড়িতে আগুন, ১৯ জন হাসপাতালে ভির্তি , তিন জনের অবস্থা আশংক্ষাজনক !!","ব্রিফিংএ ,শাহবাগে গাড়িতে আগুন, ১৯ জন হাসপাতালে ভর্তি , তিন জনের অবস্থা আশংক্ষাজনক !!",1
"নামায হল বান্দা ও কুফর-শিরকের মাঝে পার্থক্য বিধানকারী। -সহিহ মুসলিম, হাদিস নং ৮২","নামায হল বান্দা ও কুফর-শিরকের মাঝে পার্থক্য বিধানকারী। -সহিহ মুসলিম, হাদিস নং ৮২",0
'আসসালামু আলাইকুম ইয়া দারা কওমি মু'মিমিন। ওয়া ইনশাআল্লাহু বিকুম লা-হিকূন'।,'আসসালামু আলাইকুম ইয়া দারা কওমি মু'মিমিন। ওয়া ইন্না- ইনশাআল্লাহু বিকুম লা-হিকূন'।,1
শৈশবের বাড়ির টানে মহারাষ্ট্রে আসেন দাউদ ইব্রাহিম!,শৈশবের বাড়ির টানে মহারাষ্ট্রে আসেন দাউদ ইব্রাহিম!,0
রাজধানীর কারওয়ান বাজারে হাসিনা মার্কেটে ভয়াবহ অগ্নিক াণ্ডের ঘটনা ঘটেছে। ফায়ার সার্ভিস,রাজধানীর কারওয়ান বাজারে হাসিনা মার্কেটে ভয়াবহ অগ্নিকাণ্ডের ঘটনা ঘটেছে। ফায়ার সার্ভিস,1
সৌদি আরব দেশের সব মসজিদ খুলে দল দুই মাস পর,সৌদি আরব দেশের সব মসজিদ খুলে দিল দুই মাস পর,1
১                                            টি                                             মন্তব্য       ৩৭                                        বার পঠিত     ১,১                                            টি                                             মন্তব্য       ৩৭                                        বার পঠিত     ১,0
রোগীর আত্মীয় সেজে হাসপাতালে রেকি! তারপর চুরি ডাক্তারদের হস্টেল থেকে,রোগীর আত্মীয় সেজে হাসপাতালে রেকি! তারপর চুরি এসএসকেএমের ডাক্তারদের হস্টেল থেকে,1
জলযোগে একদিনঃ ডেল কার্নেগী এবং আমার জীবনের মাইলফলক হয়ে থাকা একটি অভিজ্ঞতা!,জলযোগে একদিনঃ ডেল কার্নেগী এবং আমার জীবনের মাইলফলক হয়ে থাকা একটি অভিজ্ঞতা!,0
তিথি ছআজ রাতে আত্মহত্যা করেছে!!,তিথি আজ রাতে আত্মহত্যা করেছে!!,1
-এই গুলো দিয়ে কি করবি? আর থার্টি ফাস্টে এই গুলো খেতে হেবে কেন?,-এই গুলো দিয়ে কি করবি? আর থার্টি ফাস্টে এই গুলো খেতে হবে কেন?,1
