Input Sentences,Output Sentences,Grammatical Error
ശനിയാഴ്ച സ്ഥിരീകരിച്ചവരുടെ തദ്ദേശസ്വയംഭരണ സ്ഥാപനം തിരിച്ചുള്ള കണക്ക്,ശനിയാഴ്ച കോവിഡ് സ്ഥിരീകരിച്ചവരുടെ തദ്ദേശസ്വയംഭരണ സ്ഥാപനം തിരിച്ചുള്ള കണക്ക്,1
സിഒടിനസീർ വധശ്രമ കേസ്; രണ്ട് പ്രതികൾ കീഴടങ്ങി,സിഒടി നസീർ വധശ്രമ കേസ്; രണ്ട് പ്രതികൾ കീഴടങ്ങി,1
വിവാഹത്തിന് റെബ സമ്മതം മൂളിയെന്നു ജോയ്മോൻ സോഷ്യൽ മീഡിയയിലൂടെ പങ്കുവെച്ചത്,വിവാഹത്തിന് റെബ സമ്മതം മൂളിയെന്നു ജോയ്മോൻ തന്നെയാണ് സോഷ്യൽ മീഡിയയിലൂടെ പങ്കുവെച്ചത്,1
ദ്രാവിഡ് ഈ ടീമിന്റെ ഐശ്വര്യം: സഞ്ജു,ദ്രാവിഡ് ഈ ടീമിന്റെ ഐശ്വര്യം: സഞ്ജു,0
കെവിൻ വധക്കേസ് വിചാരണ തുടങ്ങി; പ്രതികളെ ഏഴ് സാക്ഷി തിരിച്ചറിഞ്ഞു,കെവിൻ വധക്കേസ് വിചാരണ തുടങ്ങി; ഏഴ് പ്രതികളെ സാക്ഷി തിരിച്ചറിഞ്ഞു,1
കോൺഗ്രസുമായി സഖ്യത്തിലേക്ക് പോയാ ഇടതുപക്ഷം വിടുമെന്നാണ് ഭീഷണി,കോൺഗ്രസുമായി സഖ്യത്തിലേക്ക് പോയാൽ ഇടതുപക്ഷം വിടുമെന്നാണ് ഭീഷണി,1
"കൊച്ചി, തിരുവനന്തപുരം വിമാനത്താവളങ്ങളിലെ റൺവേകളിൾ അടിയന്തിര സുരക്ഷാ ഓഡിറ്റന് ഡിജിസിഎ തിരുമാനം","കൊച്ചി, തിരുവനന്തപുരം വിമാനത്താവളങ്ങളിലെ റൺവേകളിൾ അടിയന്തിര സുരക്ഷാ ഓഡിറ്റിന് ഡിജിസിഎ തിരുമാനം",1
ഇന്ത്യക്ക് ചൈനയുടെ ഏറ്റവും പുതിയ ഭീഷണി ! ഞങ്ങൾക്കൊപ്പം പാകിസ്ഥാനെയും നേപ്പാളിിനെയും നേരിടേണ്ടിവരും,ഇന്ത്യക്ക് ചൈനയുടെ ഏറ്റവും പുതിയ ഭീഷണി ! ഞങ്ങൾക്കൊപ്പം പാകിസ്ഥാനെയും നേപ്പാളിനെയും നേരിടേണ്ടിവരും,1
"ഭൂമിക്ക് സമാനമായ മറ്റൊരാു ഗ്രഹം കണ്ടെത്തി നാസ, ജീവൻ ഉണ്ടാകാനുള്ള സാധ്യത വളരെ കൂടുതൽ എന്ന് കണ്ടെത്തൽ","ഭൂമിക്ക് സമാനമായ മറ്റൊരു ഗ്രഹം കണ്ടെത്തി നാസ, ജീവൻ ഉണ്ടാകാനുള്ള സാധ്യത വളരെ കൂടുതൽ എന്ന് കണ്ടെത്തൽ",1
ഏഷ്യാനെറ്റ് യു എസ് വീക്കിലി റൌണ്ട് അപ്പിൽ അമേരിക്കൻ കിച്ചൺ എന്ന പുതിയ സെഗ്മെന്റ് ആരംഭിക്കന്നു,ഏഷ്യാനെറ്റ് യു എസ് വീക്കിലി റൌണ്ട് അപ്പിൽ അമേരിക്കൻ കിച്ചൺ എന്ന പുതിയ സെഗ്മെന്റ് ആരംഭിക്കുന്നു,1
കുബേരനിൽ നിന്ന് കുചേലനിലേക്കുള്ള അനിൽ അംബാനിയുടെ പതനത്തിനു പിന്നിൽ,കുബേരനിൽ നിന്ന് കുചേലനിലേക്കുള്ള അനിൽ അംബാനിയുടെ പതനത്തിനു പിന്നിൽ,0
”നമ്മളെപ്പോലെ ഇവന്റെ ഡാഡിയും മമ്മിയും,”നമ്മളെപ്പോലെ ഇവന്റെ ഡാഡിയും മമ്മിയും എവിടേങ്കിലും?“,1
വൈറ്റ് ഹൗസിൽ വള കിലുക്കം,വൈറ്റ് ഹൗസിൽ ഇനി വള കിലുക്കം,1
രാധിക ആപ്തെയുടെ വീഡിയോ ബിക്കിനി വൈറൽ,രാധിക ആപ്തെയുടെ ബിക്കിനി വീഡിയോ വൈറൽ,1
ഫാക്ടറിയുടെ ആവശ്യകതയില്ലെന്ന് സൂചിപ്പിചച് റെയിൽവേ മന്ത്രിയുടെ കത്ത്,ഫാക്ടറിയുടെ ആവശ്യകതയില്ലെന്ന് സൂചിപ്പിച്ച് റെയിൽവേ മന്ത്രിയുടെ കത്ത്,1
ചമ്രവട്ടത്ത് എലിപ്പനി ബാധിച്ച് യുവതി മരി്ചചു,ചമ്രവട്ടത്ത് എലിപ്പനി ബാധിച്ച് യുവതി മരിച്ചു,1
ധീര ജവാമൻാർക്കായി മൗനമാചരിച്ച് ഇന്ത്യൻ ടീം,ധീര ജവാൻമാർക്കായി മൗനമാചരിച്ച് ഇന്ത്യൻ ടീം,1
"ശനിയാഴ്ച വോട്ടെടുപ്പ് നടക്കുന്ന പഞ്ചാനബ്, ഗോവ എന്നിവിടങ്ങളിലെ തെരഞ്ഞെടുപ്പ്","ശനിയാഴ്ച വോട്ടെടുപ്പ് നടക്കുന്ന പഞ്ചാബ്, ഗോവ എന്നിവിടങ്ങളിലെ തെരഞ്ഞെടുപ്പ്",1
അടിമുടി മാറ്റങ്ങളും സ്പോർട്ടി ലുക്കുമായി മാരുതി സുസുക്കിയുടെ ചെറു ഹാച്ച് ആർ വാഗൺ !,അടിമുടി മാറ്റങ്ങളും സ്പോർട്ടി ലുക്കുമായി മാരുതി സുസുക്കിയുടെ ചെറു ഹാച്ച് വാഗൺ ആർ !,1
"ഇക്കൊല്ലം സാൻ്റ പൈലറ്റല്ല, ക്യാപ്റ്റനാണ്! വേറിട്ട കാഴ്ച ജോർജ് ഒരുക്കി സിജോ ജോർജ്","ഇക്കൊല്ലം സാൻ്റ പൈലറ്റല്ല, ക്യാപ്റ്റനാണ്! വേറിട്ട കാഴ്ച ഒരുക്കി സിജോ ജോർജ്",1
ജീവനക്കാർ നിന്നതോടെ ചെറുത്ത് കവർച്ചാ ശ്രമം പരാജയപ്പെട്ടു,ജീവനക്കാർ ചെറുത്ത് നിന്നതോടെ കവർച്ചാ ശ്രമം പരാജയപ്പെട്ടു,1
ഗൾഫിൽനിന്നെത്തിയ ആറുപേർക്ക് കോവിഡ് ലക്ഷണം; ആശുപത്രിയിലേക്ക് മാറ്റി,ഗൾഫിൽനിന്നെത്തിയ ആറുപേർക്ക് കോവിഡ് ലക്ഷണം; ആശുപത്രിയിലേക്ക് മാറ്റി,0
വടക്കാഞ്ചേരി- കുന്നംകുളം റഡോിലെ കുഴിയടച്ച് തുടങ്ങി,വടക്കാഞ്ചേരി- കുന്നംകുളം റോഡിലെ കുഴിയടച്ച് തുടങ്ങി,1
കനത്തമഴ; രക്ഷാപ്രവർത്തനത്തിന് ബോട്ട് നടപടി,കനത്തമഴ; രക്ഷാപ്രവർത്തനത്തിന് ബോട്ട് നൽകാത്തവർക്കെതിരെ നടപടി,1
എന്റെ പ്രഥമപരിഗണന ബംഗാളിന്; സംസ്ഥാന സർക്കാരുകളെ ഭരിക്കാൻ അനുവദിക്കില്ലെന്ന കേന്ദ്ര സർക്കാരിന്റെ നിലപാടുകൾ മാറ്റണമെന്ന് അഭ്യർഥിച്ച് മമത,എന്റെ പ്രഥമപരിഗണന ബംഗാളിന്; സംസ്ഥാന സർക്കാരുകളെ ഭരിക്കാൻ അനുവദിക്കില്ലെന്ന കേന്ദ്ര സർക്കാരിന്റെ നിലപാടുകൾ മാറ്റണമെന്ന് അഭ്യർഥിച്ച് മമത,0
ഏതു മരത്തിലെ ഏു കൊമ്പിലെ ഏതു ചില്ലയിലെ ഏതു തത്തയെന്ന അടയാളവാക്യം!,ഏതു മരത്തിലെ ഏതു കൊമ്പിലെ ഏതു ചില്ലയിലെ ഏതു തത്തയെന്ന അടയാളവാക്യം!,1
തിങ്കളാഴ്ച പുലർച്ചെ കിരണും വിസ്മയയും തമ്മിൽ വഴക്ക് ഉണ്ടായി; അവൾക്ക് ഫോൺ നൽകാൻ കിരൺ തയ്യാറായില്ല :വെളിപ്പെടുത്തലുമായി കിരണിന്റെ മാതാപിതാക്കൾ,തിങ്കളാഴ്ച പുലർച്ചെ കിരണും വിസ്മയയും തമ്മിൽ വഴക്ക് ഉണ്ടായി; അവൾക്ക് ഫോൺ നൽകാൻ കിരൺ തയ്യാറായില്ല :വെളിപ്പെടുത്തലുമായി കിരണിന്റെ മാതാപിതാക്കൾ,0
കേരളം നാളെ പോളിങ് ബൂത്തിലേക്ക് ; ഇത്തവണ വോട്ടെടുപ്പ് ആറു വരെ,കേരളം നാളെ പോളിങ് ബൂത്തിലേക്ക് ; ഇത്തവണ വോട്ടെടുപ്പ് ആറു വരെ,0
ഓറ കോംപാക്ട് സെഡാൻ വിപണിയിൽ അവതരിപ്പിച്ച് വിപണിയിൽ ഹ്യുണ്ടായി,ഓറ കോംപാക്ട് സെഡാൻ വിപണിയിൽ അവതരിപ്പിച്ച് ഹ്യുണ്ടായി,1
ഇവനെ ചെത്തി കൊത്തി മടക്കി കൊത്തി,ഇവനെ ചെത്തി കൊത്തി മടക്കി കൊത്തി,0
കാട്ടുതീയും; മലയോര മേഖലയെ വിറപ്പിക്കുന്നു,കാറ്റും കാട്ടുതീയും; മലയോര മേഖലയെ വിറപ്പിക്കുന്നു,1
"മനപൂർവം ആണുങ്ങൾക്കിട്ട് പണിതതു തന്നെയാണ്, ഒരുസംശയവും വേണ്ട; സംവിധായകൻ ജിയോ ബേബി","മനപൂർവം ആണുങ്ങൾക്കിട്ട് പണിതതു തന്നെയാണ്, ഒരുസംശയവും വേണ്ട; സംവിധായകൻ ജിയോ ബേബി",0
"യഥാ ത്രേതാ തഥാ യൗവനം, യഥാദ്വോപരസ്തഥാ സ്ഥാ","യഥാ ത്രേതാ തഥാ യൗവനം, യഥാദ്വോപരസ്തഥാ സ്ഥാ",0
കടവല്ലൂർ പാടത്തെ മാലിന്യം ജനകീയ കൂട്ടായ്മയിൽ നീ്കി,കടവല്ലൂർ പാടത്തെ മാലിന്യം ജനകീയ കൂട്ടായ്മയിൽ നീക്കി,1
സംസ്ഥാനത്ത് ട്രെയിനുകൾ തടഞ്ഞു; ബസുകൾ ജന ജീവിതം തടസപ്പെട്ടു,"സംസ്ഥാനത്ത് ട്രെയിനുകൾ തടഞ്ഞു; ബസുകൾ ഒാടുന്നില്ല, ജന ജീവിതം തടസപ്പെട്ടു",1
'പ്രതി ലഹരിയ്ക്ക് അടിമയോ?'; പൊലീസ് അന്വേഷിക്കും,'പ്രതി ലഹരിയ്ക്ക് അടിമയോ?'; പൊലീസ് അന്വേഷിക്കും,0
കടത്തായി കൊലപാതകക്കേസ് പ്രതികൾ പോലീസ് കസ്റ്റഡിയിൽ,കൂടത്തായി കൊലപാതകക്കേസ് പ്രതികൾ പോലീസ് കസ്റ്റഡിയിൽ,1
നികരോധിച്ച ആപ്പ്ലികേഷനുകൾക്ക് പകരം ഉപയോഗിക്കാവുന്ന ഇന്ത്യൻ ആപ്ലികേഷനുകൾ ഇതാ,നിരോധിച്ച ആപ്പ്ലികേഷനുകൾക്ക് പകരം ഉപയോഗിക്കാവുന്ന ഇന്ത്യൻ ആപ്ലികേഷനുകൾ ഇതാ,1
കഴുകി ഉണക്കി വച്ചിരുന്ന വസ്തു ആയിരുന്നതിനാൽ കൂടുതൽ അബദ്ധം ഉണ്ടാവാതെ ര്ഷപെട്ട ആശ്വാസം കൂടിയുണ്ട് കുട്ടിയുടെ അമ്മയ്ക്ക്,കഴുകി ഉണക്കി വച്ചിരുന്ന വസ്തു ആയിരുന്നതിനാൽ കൂടുതൽ അബദ്ധം ഉണ്ടാവാതെ രക്ഷപെട്ട ആശ്വാസം കൂടിയുണ്ട് കുട്ടിയുടെ അമ്മയ്ക്ക്,1
മാർക്്ക് സുക്കർണ്ണന്റെ സിക്രട്ടറി വിജയനും ഡ്രൈവർ ദാസനും,മാർക്ക് സുക്കർണ്ണന്റെ സിക്രട്ടറി വിജയനും ഡ്രൈവർ ദാസനും,1
പൗരത്വ നിയമം: ദേശീയ അവാർഡ് ചടങ്ങ ്ബഹിഷ്കരിച്ച് സാവിത്രി ശ്രീധരനും,പൗരത്വ നിയമം: ദേശീയ അവാർഡ് ചടങ്ങ് ബഹിഷ്കരിച്ച് സാവിത്രി ശ്രീധരനും,1
ഐഐടി ക്ലാസ്സ്മുറിയിൽ പശു; ഡിജിറ്റൽ ഇന്ത്യയുടെ പുതിയ മുഖമെന്ന് പരിഹാസം; സമൂഹമാധ്യമങ്ങളിൽ വൈറലായിരിക്കുന്ന വീഡിയോ ഏത് ക്യാമ്പസിൽ നിന്നുള്ളതെന്ന് വ്യക്തമല്ല,ഐഐടി ക്ലാസ്സ്മുറിയിൽ പശു; ഡിജിറ്റൽ ഇന്ത്യയുടെ പുതിയ മുഖമെന്ന് പരിഹാസം; സമൂഹമാധ്യമങ്ങളിൽ വൈറലായിരിക്കുന്ന വീഡിയോ ഏത് ക്യാമ്പസിൽ നിന്നുള്ളതെന്ന് വ്യക്തമല്ല,0
"ഗ്രൂപ്പുകളുടെ സമ്മർദ്ദവും, നോമിനികളെ തിരുകാനുള്ള സുധാകരന്റെ ശ്രമവും നടപടി അനിശ്ചിതത്വത്തിലാക്കുകയാണ്","ഗ്രൂപ്പുകളുടെ സമ്മർദ്ദവും, നോമിനികളെ തിരുകാനുള്ള സുധാകരന്റെ ശ്രമവും നടപടി അനിശ്ചിതത്വത്തിലാക്കുകയാണ്",0
ലോകകപ്പ് ഫുട്ബോൾ മത്സരത്തിനിടെ മത്സരത്തിനിടെ നട്ടെല്ലിന് പരിക്കേറ്റ ബ്രസീലിയൻ ഫുട്ബോൾ സൂപ്പർ താരം നെയ്മർ ചികിത്സയ്ക്കായി കേരളത്തിലേക്ക് ?,ലോകകപ്പ് ഫുട്ബോൾ മത്സരത്തിനിടെ നട്ടെല്ലിന് പരിക്കേറ്റ ബ്രസീലിയൻ ഫുട്ബോൾ സൂപ്പർ താരം നെയ്മർ ചികിത്സയ്ക്കായി കേരളത്തിലേക്ക് ?,1
"ഇതേ സംഭാഷണത്തിൽ, ഇത് അദ്ദേഹത്തിന്റെ മകനെ എങ്ങനെ ബാധിക്കുമെന്ന് ചോദിച്ചപ്പോൾ േചാൻഡലർ മറുപടി പറഞ്ഞു","ഇതേ സംഭാഷണത്തിൽ, ഇത് അദ്ദേഹത്തിന്റെ മകനെ എങ്ങനെ ബാധിക്കുമെന്ന് ചോദിച്ചപ്പോൾ ചാൻഡലർ മറുപടി പറഞ്ഞു",1
സേവനങ്ങൾ നൽകാൻ നൽകാനും നൽകാമെന്ന് വാഗ്ദാനം ചെയ്യുന്നു,സേവനങ്ങൾ നൽകാൻ നൽകാനും നൽകാമെന്ന് വാഗ്ദാനം ചെയ്യുന്നു,0
ശിശുവിനെ വഴിയിൽ ഉപേക്ഷിച്ച നിലയിൽ,നവജാത ശിശുവിനെ വഴിയിൽ ഉപേക്ഷിച്ച നിലയിൽ,1
റോഷി അഗസ്റ്റിനേയും ജയരാജിനെയും പ്രവാസി കേരള കോൺഗ്രസ് അഭിനന്ദിച്ചു,റോഷി അഗസ്റ്റിനേയും ജയരാജിനെയും പ്രവാസി കേരളാ കോൺഗ്രസ് അഭിനന്ദിച്ചു,1
"സെൻസെക്സ്, നിഫ്റ്റി നഷ്ടത്തിൽ വ്യാപാരം ആരംഭിച്ചു","സെൻസെക്സ്, നിഫ്റ്റി നഷ്ടത്തിൽ വ്യാപാരം ആരംഭിച്ചു",0
"സ്ഥിരം ജിം, നടത്തം, യോഗ തുടങ്ങിയ വ്യായാമമുറകൾ പരിശീലിക്കാറുള്ള റിമി ടോമി യോഗാസന മുറകളുടെ ചിത്ിരങ്ങളാണ് പോസ്റ്റ് ചെയ്തിട്ടുള്ളത്","സ്ഥിരം ജിം, നടത്തം, യോഗ തുടങ്ങിയ വ്യായാമമുറകൾ പരിശീലിക്കാറുള്ള റിമി ടോമി യോഗാസന മുറകളുടെ ചിത്രങ്ങളാണ് പോസ്റ്റ് ചെയ്തിട്ടുള്ളത്",1
പരിയാരത്ത് നഴ്സിങ് വിദ്യാർഥികളുടെ ബഹിഷ്കരണം തുടരുന്നു,പരിയാരത്ത് നഴ്സിങ് വിദ്യാർഥികളുടെ ക്ലാസ് ബഹിഷ്കരണം തുടരുന്നു,1
അതു ഒരു പൊള്ളയായ വിക്ടറി ആയിരിക്കാം,അതു ഒരു പൊള്ളയായ വിക്ടറി ആയിരിക്കാം,0
'രേഷ്മയുടെ മുഖത്ത് ആസിഡ് ഒഴിക്കണം എന്ന് ആഹ്വാനം ചെയ്തവർ ഇന്ന് നിർഭയ കേസിലെ പ്രതികളെ തൂക്കിക്കൊന്നതിന്റെ ആഹ്ലാദത്തിലാണ്'- കുറിപ്പ് വൈറൽ,'രേഷ്മയുടെ മുഖത്ത് ആസിഡ് ഒഴിക്കണം എന്ന് ആഹ്വാനം ചെയ്തവർ ഇന്ന് നിർഭയ കേസിലെ പ്രതികളെ തൂക്കിക്കൊന്നതിന്റെ ആഹ്ലാദത്തിലാണ്'- കുറിപ്പ് വൈറൽ,0
"സിപിഎം,ആർഎംപി  പ്രവർത്തകരുടെ വീടുകൾക്ക് നേരെ ബോംബേറ്","സിപിഎം,ആർഎംപി പ്രവർത്തകരുടെ വീടുകൾക്ക് നേരെ ബോംബേറ്",1
"സിഎഫ് തോമസസിന്റെ നിര്യാണം, സംശുദ്ധ രാഷ്ട്രീയ കേരളത്തിന് തീരാനഷ്ടം- ഒഐസിസി കുവൈറ്റ്","സിഎഫ് തോമസിന്റെ നിര്യാണം, സംശുദ്ധ രാഷ്ട്രീയ കേരളത്തിന് തീരാനഷ്ടം- ഒഐസിസി കുവൈറ്റ്",1
പാൽ മുതൽ വീട്ടിൽ അയ്ഗെസ് ചീസ്,പാൽ മുതൽ വീട്ടിൽ അയ്ഗെസ് ചീസ്,0
' കൊവിഡ് വാക്സിനെടുത്താൽ രണ്ട് മാസം മദ്യപിക്കരുത് '; റഷ്യയുടെ റഷ്യയുടെ മുന്നറിയിപ്പ്,' കൊവിഡ് വാക്സിനെടുത്താൽ രണ്ട് മാസം മദ്യപിക്കരുത് '; റഷ്യയുടെ മുന്നറിയിപ്പ്,1
ലഹരി ലഹരി വിരുദ്ധ സന്ദേശ സൈക്കിൾ റാലിക്ക് സ്വീകരണം,ലഹരി വിരുദ്ധ സന്ദേശ സൈക്കിൾ റാലിക്ക് സ്വീകരണം,1
മുസ്ലിം സമുദായം മുഹറം ചന്ത ആവശ്യപ്പെട്ടിട്ടുണ്ടോ ?,മുസ്ലിം സമുദായം മുഹറം ചന്ത   സർക്കാരിനോട് ആവശ്യപ്പെട്ടിട്ടുണ്ടോ ?,1
കേരടളത്തിൽ അഴിമതി കുറവെന്ന് റിപ്പോർട്ട്; കൂടുതൽ കർണാടകയിൽ,കേരളത്തിൽ അഴിമതി കുറവെന്ന് റിപ്പോർട്ട്; കൂടുതൽ കർണാടകയിൽ,1
"പ്രാചീന നാഗരികതകൾ, ഗുഹകൾ, കൈവേലകൾ എന്നിവ കണ്ടെത്താനതും കാലനിർണ്ണയം നടത്താനും സംരക്ഷിക്കാനും","പ്രാചീന നാഗരികതകൾ, ഗുഹകൾ, കൈവേലകൾ എന്നിവ കണ്ടെത്താനും കാലനിർണ്ണയം നടത്താനും സംരക്ഷിക്കാനും",1
മാവോയിസ്റ്റ് സാന്നിധ്യം: ആശങ്ക വേണ്ടെന്ന് മുഖ്യമന്ത്രി,മാവോയിസ്റ്റ് സാന്നിധ്യം: ആശങ്ക വേണ്ടെന്ന് മുഖ്യമന്ത്രി,0
വിവാഹിതനായ മകൻ കാമുകിക്കൊപ്പം ഒളിച്ചോടി; മാനഹാനി ഭയന്ന് മാതാപിതാക്കൾ,വിവാഹിതനായ മകൻ കാമുകിക്കൊപ്പം ഒളിച്ചോടി; മാനഹാനി ഭയന്ന് മാതാപിതാക്കൾ ജീവനൊടുക്കി,1
സിവിൽ സർവ്വീസ് പരീക്ഷാ ദിനത്തിൽ കൂടുതൽ സർവ്വീസുകൾ കെഎസ്ആർടിസി പരീക്ഷാ നടത്തും,സിവിൽ സർവ്വീസ് പരീക്ഷാ ദിനത്തിൽ കൂടുതൽ സർവ്വീസുകൾ കെഎസ്ആർടിസി നടത്തും,1
ഞാൻ നടിയുടെ അവസരങ്ങൾ ദിലീപ്,ഞാൻ നടിയുടെ അവസരങ്ങൾ ഇല്ലാതാക്കിയിട്ടില്ല- ദിലീപ്,1
"അതുപോലെ ഏതെങ്കിലും പ്രകൃതിദത്തമായ വസ്തുക്കൾ, തടി സ്ലവാറ്റുകൾ ഒരു വ്യക്തിയുടെ മാനസിക-വൈകാരികാവസ്ഥയെ, വീടിനുള്ളിലെ പൊതു അന്തരീക്ഷത്തെ നന്നായി പ്രതികൂലമായി ബാധിക്കുന്നു;","അതുപോലെ ഏതെങ്കിലും പ്രകൃതിദത്തമായ വസ്തുക്കൾ, തടി സ്ലാറ്റുകൾ ഒരു വ്യക്തിയുടെ മാനസിക-വൈകാരികാവസ്ഥയെ, വീടിനുള്ളിലെ പൊതു അന്തരീക്ഷത്തെ നന്നായി പ്രതികൂലമായി ബാധിക്കുന്നു;",1
“അച്ഛനെ ഒട്ടും എക്സൈറ്റ് ചെയ്യിച്ച സിനിമയായിരുന്നി്ല അത്” പത്മരാജന്റെ മകൻ പറയുന്നു,“അച്ഛനെ ഒട്ടും എക്സൈറ്റ് ചെയ്യിച്ച സിനിമയായിരുന്നില്ല അത്” പത്മരാജന്റെ മകൻ പറയുന്നു,1
ഇയാൾ കോവിഡ് രോഗബാധിതനായിരുന്നോ എന്ന കാര്യം വ്യക്തമല്ലെന്നും പൊലീസ് അറിയിച്ചു,ഇയാൾ കോവിഡ് രോഗബാധിതനായിരുന്നോ എന്ന കാര്യം വ്യക്തമല്ലെന്നും പൊലീസ് അറിയിച്ചു,0
പ്രതിസന്ധിയെ നേരിടാൻ നയമില്ലാത്ത നയപ്രഖ്യാപനം -പ്രതിപക്ഷം,പ്രതിസന്ധിയെ നേരിടാൻ നയമില്ലാത്ത നയപ്രഖ്യാപനം -പ്രതിപക്ഷം,0
സ്വീകർത്താവിന് യുഎസിൽ സാധുവായ ഒരു ഷിപ്പിംഗ് വിലാസം ഉണ്ടായകിരിക്കണം,സ്വീകർത്താവിന് യുഎസിൽ സാധുവായ ഒരു ഷിപ്പിംഗ് വിലാസം ഉണ്ടായിരിക്കണം,1
കൂടത്തായി: കൂടുതൽ മരണങ്ങളിൽ ദുരൂഹത കൂടത്തായി: ആരോപിച്ച് ബന്ധുക്കൾ,കൂടത്തായി: കൂടുതൽ മരണങ്ങളിൽ ദുരൂഹത ആരോപിച്ച് ബന്ധുക്കൾ,1
അമേരിക്കൻ പ്രസിഡന്റ് തിരഞ്ഞെടുപ്പ് : കത്തോലിക്കാ സഭ  കേന്ദ്രബിന്ദുവായി മാറുന്നുവോ???,അമേരിക്കൻ പ്രസിഡന്റ് തിരഞ്ഞെടുപ്പ് : കത്തോലിക്കാ സഭ  കേന്ദ്രബിന്ദുവായി മാറുന്നുവോ???,0
അനുമതിയില്ലാതെ വിമാനം പ്രഖ്യാപിച്ചു ടേക്ക് ഓഫ് ചെയ്തു; അന്വേഷണം പ്രഖ്യാപിച്ചു,അനുമതിയില്ലാതെ വിമാനം ടേക്ക് ഓഫ് ചെയ്തു; അന്വേഷണം പ്രഖ്യാപിച്ചു,1
"ടാക്സും കൊടുക്കുന്നില്ല, വാടകയുമില്ല; വഴിയോര കച്ചവടക്കാർക്കെതിരെ കട വ്യാപാരികൾ രംഗത്ത്,  വീഡിയോ കാണാം","ടാക്സും കൊടുക്കുന്നില്ല, വാടകയുമില്ല; വഴിയോര കച്ചവടക്കാർക്കെതിരെ കട വ്യാപാരികൾ രംഗത്ത്,  വീഡിയോ കാണാം",0
ഡിലീറ്റ് ഫോർ  എവെരി വൺ ഇനി ഫേസ്ബുക്കിനും,ഡിലീറ്റ് ഫോർ എവെരി വൺ ഇനി ഫേസ്ബുക്കിനും,1
സാധാരണ മറ്റ് പലരും ആറ് മണിക്ക് പത്രം എത്തിക്കാറുണ്ട്,സാധാരണ മറ്റ് പലരും ആറ് മണിക്ക് പത്രം എത്തിക്കാറുണ്ട്,0
മികച്ച ചികിത്സ ലഭ്യമാക്കുമെന്ന് സൂപ്രണ്ട് മന്ത്രിയെ അറിയിച്ചു,മികച്ച ചികിത്സ ലഭ്യമാക്കുമെന്ന് സൂപ്രണ്ട് മന്ത്രിയെ അറിയിച്ചു,0
കനകദുർഗ്ഗയെ ഭർത്താവിന്റെ ബന്ധുക്കൾ മർദ്ിച്ചതായി പരാതി,കനകദുർഗ്ഗയെ ഭർത്താവിന്റെ ബന്ധുക്കൾ മർദ്ദിച്ചതായി പരാതി,1
"ശ്രീകുമാർ ഉണ്ണിത്താൻ ടൊറന്റോ: വടക്കേ അമേരിക്കയിലെ മലയാളി സംഘടനകളെ ഒരു കുടക്കീഴിൽ അണിരത്തുന്നട, ഫെഡറേഷൻ ഓഫ് കേരള അസോസിയേൻസ് ഓഫ്,,,","ശ്രീകുമാർ ഉണ്ണിത്താൻ ടൊറന്റോ: വടക്കേ അമേരിക്കയിലെ മലയാളി സംഘടനകളെ ഒരു കുടക്കീഴിൽ അണിരത്തുന്ന, ഫെഡറേഷൻ ഓഫ് കേരള അസോസിയേൻസ് ഓഫ്,,,",1
പുസത്കത്തിന്റെ പേര് - ഭാഷാപഠനവും ബോധനശാസ്ത്രവും,പുസ്തകത്തിന്റെ പേര് - ഭാഷാപഠനവും ബോധനശാസ്ത്രവും,1
വിവാദനായികയും ഫെമിനിയൻ പോരാട്ടങ്ങളിൽ മുന്നിൽ നിന്ന ഒരു കരിയറാണ് പോരാട്ടങ്ങളിൽ പ്രൊതിമയുടേത്,വിവാദനായികയും ഫെമിനിയൻ പോരാട്ടങ്ങളിൽ മുന്നിൽ നിന്ന ഒരു കരിയറാണ് പ്രൊതിമയുടേത്,1
"സൗഹൃദരാണോ, നിങ്ങൾ നിങ്ങൾ വേഗത്തിൽ പ്രവർത്തിക്കുന്നുണ്ടോ?","നിങ്ങൾ സൗഹൃദരാണോ, നിങ്ങൾ വേഗത്തിൽ പ്രവർത്തിക്കുന്നുണ്ടോ?",1
ബ്രഹ്മപുരം പ്ലാൻറ് കൊച്ചി കോർപേഷൻ പ്രതിപക്ഷ അംഗങ്ങൾ സന്ദർശിച്ചു,ബ്രഹ്മപുരം പ്ലാൻറ് കൊച്ചി കോർപറേഷൻ പ്രതിപക്ഷ അംഗങ്ങൾ സന്ദർശിച്ചു,1
നഖം നോക്കിയുംആരോഗ്യം വിലയിരുത്താം; നിങ്ങളുടെ നഖം എങ്ങനെയുള്ളതാണ്?,നഖം നോക്കിയും ആരോഗ്യം വിലയിരുത്താം; നിങ്ങളുടെ നഖം എങ്ങനെയുള്ളതാണ്?,1
"കൂടുതൽ മിടുക്കാനായി, പുത്തൻ ഫാബിയ ഹാച്ച്ബാക്കിന െഅവതരിപ്പിച്ച് സ്കോഡ","കൂടുതൽ മിടുക്കാനായി, പുത്തൻ ഫാബിയ ഹാച്ച്ബാക്കിനെ അവതരിപ്പിച്ച് സ്കോഡ",1
