Input Sentences,Output Sentences,Grammatical Error
अधिकतर मिर्जा परिवार में उपयोग करते हैं।,अधिकतर मिर्जा परिवार में उपयोग करते हैं।,0
केएल राहुल ने क्यों कहा- जूनियर खिलाड़यी को 'गाली' देते हैं सीनियर खिलाड़ी,केएल राहुल ने क्यों कहा- जूनियर खिलाड़ी को 'गाली' देते हैं सीनियर खिलाड़ी,1
"जिस तरह से अंग्रेज़ी को भावअ दिया जा रहा है,","जिस तरह से अंग्रेज़ी को भाव दिया जा रहा है,",1
भादरा के रीको स्थित फैक्ट्री में के टैंक पाइप।,भादरा के रीको स्थित फैक्ट्री में टैंक के पाइप।,1
खदानों में तय सीमा से ज्यादा हुआ उत्खनन,खदानों में तय सीमा से ज्यादा हुआ उत्खनन,0
ऑपइंडिया ने राहुल गाँधी और संजय भंडारी के बीच संबंधों का किय ाथा खुलासा,ऑपइंडिया ने राहुल गाँधी और संजय भंडारी के बीच संबंधों का किया था खुलासा,1
"केंद्रीय गृह राज्मंत्री किरण रिजिजू ने किया दावा, पूर्वोत्तर में बनेगी बीजेपी की सरकार","केंद्रीय गृह राज्यमंत्री किरण रिजिजू ने किया दावा, पूर्वोत्तर में बनेगी बीजेपी की सरकार",1
रेल पुल की पटरियों पर दौड़ रही साइिल,रेल पुल की पटरियों पर दौड़ रही साइकिल,1
निजी बस में ाजपा नेता की बहन संग अभद्रता पर हंगामा,निजी बस में भाजपा नेता की बहन संग अभद्रता पर हंगामा,1
पिपरई में हुई शांति समिीति की बैठक,पिपरई में हुई शांति समिति की बैठक,1
"ये भी पढ़ें- राजनीति में उतरीं प्रियंका गांी, कांग्रेस ने दी यूपी ईस्ट की कमान","ये भी पढ़ें- राजनीति में उतरीं प्रियंका गांधी, कांग्रेस ने दी यूपी ईस्ट की कमान",1
"भूलकर भी पीरियड्स में न करें ये काम, सेहत को हो सकता है बहुत नुकसान","भूलकर भी पीरियड्स में न करें ये काम, सेहत को हो सकता है बहुत नुकसान",0
नेशनल शूटिंग में चमकी बरेल ी की चिन्मयी,नेशनल शूटिंग में चमकी बरेली की चिन्मयी,1
कॉग्निजेंट ने ब्रिटेन में किया,कॉग्निजेंट ने ब्रिटेन में किया अधिग्रहण,1
"हल्दी, का नारियल दान करें","हल्दी, नारियल का दान करें",1
अगले वित्तीय व्रष में भी शुरू की जा सकती है योजना,अगले वित्तीय वर्ष में भी शुरू की जा सकती है योजना,1
आवास योजना में चल रहा अवध वसूली का खेल,आवास योजना में चल रहा अवैध वसूली का खेल,1
पर फेस्टिवल भी दिखता है इंडियन लुक,फेस्टिवल पर भी दिखता है इंडियन लुक,1
तेलंगाना और छत्तीसगढ़ में लगातार पिट नक्सली रहे अब मनोबल बढ़ाने को दिखा रहे दम,तेलंगाना और छत्तीसगढ़ में लगातार पिट रहे नक्सली अब मनोबल बढ़ाने को दिखा रहे दम,1
चांडिल में मना विनोद बिहारी महतो का शहादत दिवस,चांडिल में मना विनोद बिहारी महतो का शहादत दिवस,0
परिवर्तन चौक एकत्र होने का था जिक्र,परिवर्तन चौक एकत्र होने का था जिक्र,0
जोरदार बारिश सरे मौसम हुआ सुहाना,जोरदार बारिश से मौसम हुआ सुहाना,1
बदवास हादसे में यह लोग हुए घायल,बदरवास हादसे में यह लोग हुए घायल,1
ट्रेन स्पेशल ट्रेन चलने से आम जनता में खुशी,स्पेशल ट्रेन चलने से आम जनता में खुशी,1
हिंदी न्यूज़ उत्तराखंड बागेश्वर ाम के चलते जान जीवन अस्त व्यस्त,हिंदी न्यूज़ उत्तराखंड बागेश्वर जाम के चलते जान जीवन अस्त व्यस्त,1
"याददाश्त सही रखने के लिए, इस तरह से करें रोजमर्रा के के काम","याददाश्त सही रखने के लिए, इस तरह से करें रोजमर्रा के काम",1
बेंगलूर के स्कूल में छह साल की बच्ची से दष्कर्म,बेंगलूर के स्कूल में छह साल की बच्ची से दुष्कर्म,1
"जम्मू-कश्मीर के पुलवामा में लश्कर-ए-तैयबा के ठिकाने का भंडाफोड़, आतंकी का सहयोगी गिरफ्तार","जम्मू-कश्मीर के पुलवामा में लश्कर-ए-तैयबा के ठिकाने का भंडाफोड़, आतंकी का सहयोगी गिरफ्तार",0
पर - डीआईजी भी पहुंचे मौके पर,- डीआईजी भी पहुंचे मौके पर,1
पीड़िता दिल्ली के एक पब्लिक स्कूल की नौवं कक्षा की छात्रा है।,पीड़िता दिल्ली के एक पब्लिक स्कूल की नौवीं कक्षा की छात्रा है।,1
दिसंबर तक पूरा होगा का एसटीपी काम,दिसंबर तक पूरा होगा एसटीपी का काम,1
सहयोगी दलों के लिए ोजगह बाकी,सहयोगी दलों के लिए जगह बाकी,1
प्रियंका के लिए सुप्रीम कोर्ट जाएंगे,प्रियंका के लिए सुप्रीम कोर्ट जाएंगे,0
अपने हाथों से छत टाइल्स को कैसे चिपकाएं?,अपने हाथों से छत टाइल्स को कैसे चिपकाएं?,0
-सोनौली रोड पर बसें और प्राइेवट टैक्सी खड़ी होने जगह नहीं बचती।,-सोनौली रोड पर बसें और प्राइवेट टैक्सी खड़ी होने जगह नहीं बचती।,1
हिंदी उत्तर न्यूज़ प्रदेश फतेहपुर पोते की हत्या करने का लगाया आरोप,हिंदी न्यूज़ उत्तर प्रदेश फतेहपुर पोते की हत्या करने का लगाया आरोप,1
हिमाचल से है लगाव मुझे,हिमाचल से लगाव है मुझे,1
गांव-गांव कोरोन ाका कहर - फोटो : अमर उजाला,गांव-गांव कोरोना का कहर - फोटो : अमर उजाला,1
हिंदी न्यूज़ बिहार मधुबनी बासोपट्टी रामजानकी कॉलेज के प्राचार्य परा अनुदान राशि गबन का आरोप,हिंदी न्यूज़ बिहार मधुबनी बासोपट्टी रामजानकी कॉलेज के प्राचार्य पर अनुदान राशि गबन का आरोप,1
ये भी पढ़ें- घायल टाइगर की तरह कोई शिकार नहीनं करता- सलमान खान,ये भी पढ़ें- घायल टाइगर की तरह कोई शिकार नहीं करता- सलमान खान,1
दैनिक भास्कर हिंदी: शुगरकेन का ग्राफ चढ़ा ऊपर पर का जलस्तर पहुंचा गया रससतल में,दैनिक भास्कर हिंदी: शुगरकेन का ग्राफ चढ़ा ऊपर पर जलस्तर पहुंचा गया रससतल में,1
सात वर्षीय मासूम को निवाला बनाने वाला गुलदार पकड़ से बाहर,सात वर्षीय मासूम को निवाला बनाने वाला गुलदार पकड़ से बाहर,0
देखें: आयुष के साथ अर्पिता खान का फोटोशूट,देखें: आयुष शर्मा के साथ अर्पिता खान का फोटोशूट,1
शादी के चलते किया चेंज,शादी के चलते किया चेंज,0
हिंदी न्यूज़ उत्तर प्रदेश कौशाम्बी में ठंड लगने से महिला की मौत,हिंदी न्यूज़ उत्तर प्रदेश कौशाम्बी चायल में ठंड लगने से महिला की मौत,1
अखबार के महा प्रबंधक का रिश्तेदार है आरोपी!,अखबार के महा प्रबंधक का रिश्तेदार है आरोपी!,0
कलेक्टर ने कलाकारों को किया पोत्सा हित,कलेक्टर ने कलाकारों को किया पोत्साहित,1
हादसे को याद कर थर्रा उठती है घायल घायल छात्रा,हादसे को याद कर थर्रा उठती है घायल छात्रा,1
दुष्कर्म पीड़िता को जमानत पर छूटे आरोपी की ने दी हत्या की धमकी,दुष्कर्म पीड़िता को जमानत पर छूटे आरोपी ने दी हत्या की धमकी,1
कंपनी के साल्वेंट में भड़की आग,केमिकल कंपनी के साल्वेंट में भड़की आग,1
"शनि से भी ज्यादा कष्ट देते हैं राहु केतु, और जानिए क्या होता है प्रभाव","शनि से भी ज्यादा कष्ट देते हैं राहु और केतु, जानिए क्या होता है प्रभाव",1
"जताया है। प्रभावित इलाकों में पानी भरने कारण टॉयफायड बुखार,","जताया है। प्रभावित इलाकों में पानी भरने के कारण टॉयफायड बुखार,",1
"एसपी सिटआी, फोरेंसिक टीम के साथ डीआईजी ने खुद की थी बैठक","एसपी सिटी, फोरेंसिक टीम के साथ डीआईजी ने खुद की थी बैठक",1
अगल ीस्लाइड में पढ़े कि ऐश्वर्या किसकी ब्रांड एंबेसडर रही हैं-,अगली स्लाइड में पढ़े कि ऐश्वर्या किसकी ब्रांड एंबेसडर रही हैं-,1
वीकनेस : एबीवीपी से डिफरेंट आइडियोलॉजी वाले स्टूडेंट्स उन्हें वोट देने से पहले सोचेंगे।,वीकनेस : एबीवीपी से डिफरेंट आइडियोलॉजी वाले स्टूडेंट्स उन्हें वोट देने से पहले सोचेंगे।,0
लोगों का दम घोंट रहा लापरवाही का ''धुआं'',लोगों का दम घोंट रहा लापरवाही का ''धुआं'',0
"कहीं फिर लाक न हो जाओ, इसलिए बरतें सावधानी","कहीं फिर लाक न हो जाओ, इसलिए बरतें सावधानी",0
"खौफनाक, आवारा ने मासूम को नोंच-नोंच कर मार डाला","खौफनाक, आवारा कुत्तों ने मासूम को नोंच-नोंच कर मार डाला",1
जम्मू-कश्मीर दौरे के बाद परिसीमन रिपोर्ट आयोग ने रिपोर्ट के मसौदे पर काम शुरू किया,जम्मू-कश्मीर दौरे के बाद परिसीमन आयोग ने रिपोर्ट के मसौदे पर काम शुरू किया,1
मौसम भी फैलने का बड़़ा कारण,मौसम भी फैलने का बड़ा कारण,1
चीन मे बवंडर ने ली आठ लोगों की जान,चीन में बवंडर ने ली आठ लोगों की जान,1
"ट्राली के गुल्ले को लेकर विवाद, महले में दो भाई घायल","ट्राली के गुल्ले को लेकर विवाद, हमले में दो भाई घायल",1
आशा काेर्यकर्ता न होने से बढ़ी परेशानी,आशा कार्यकर्ता न होने से बढ़ी परेशानी,1
पत्नी पर लगाया दूसरी शा दी का आरोप,पत्नी पर लगाया दूसरी शादी का आरोप,1
हिंदी न्यूज़ बिहार मुजफ्फरपुर बोचहां बीडीओ के चालक के दावे को कोर्ट में नकारा,हिंदी न्यूज़ बिहार मुजफ्फरपुर बोचहां बीडीओ के चालक के दावे को कोर्ट में नकारा,0
ऐसे में मठ्ठा पीना सबसे अच्छा उपाय है।,ऐसे में मठ्ठा पीना सबसे अच्छा उपाय है।,0
में नरौना में मारपीट में दो घायल,नरौना में मारपीट में दो घायल,1
पूर्व विकेटकीपर बल्लेबाज इयान ने हीली कहा,पूर्व विकेटकीपर बल्लेबाज इयान हीली ने कहा,1
-कोरोना के कारण बचते रेह आरोपित,-कोरोना के कारण बचते रहे आरोपित,1
सारनाथ का बौद्ध मंदिर भी पर्यटकों के लिए खोल दिया गया।,सारनाथ का बौद्ध मंदिर भी पर्यटकों के लिए खोल दिया गया।,0
स्वतंत्रता दिवस केजरीवाल पर नए विवाद में फंसे केजरीवाल,स्वतंत्रता दिवस पर नए विवाद में फंसे केजरीवाल,1
मंबडी समिति में मची खलबली,मंडी समिति में मची खलबली,1
हिंदी न्यूज़ बिहार मुजफ्फरपुर रामदयालुनगर में बिजली विभाग के कर्मियों का प्रदर्शन,हिंदी न्यूज़ बिहार मुजफ्फरपुर रामदयालुनगर में बिजली विभाग के कर्मियों का प्रदर्शन,0
आम और खास ने मिलकर मनाया योग दिवस,आम और खास ने मिलकर मनाया योग दिवस,0
मांझी-सहनी का नीतीश को मिला साथ,मांझी-सहनी का नीतीश को मिला साथ,0
नेपाल एपीएफ और भारतीय एसएसबी बाद सहोदरा थाना पार कर जमुनिया पुल तक,नेपाल एपीएफ और भारतीय एसएसबी के बाद सहोदरा थाना पार कर जमुनिया पुल तक,1
स्कूली बच्चों ने को पृथ्वी हरा भरा बनाने का लिया संकल्प,स्कूली बच्चों ने पृथ्वी को हरा भरा बनाने का लिया संकल्प,1
रोडवेज पर चार सा लके बच्चे को छोड़ गया मामा,रोडवेज पर चार साल के बच्चे को छोड़ गया मामा,1
वृद्ध खालिस्तानियों की की रिहाई मांग,वृद्ध खालिस्तानियों की रिहाई की मांग,1
पेशेवर शैफ भी हैं ये इंग्लिश महिला पहलवान,पेशेवर शैफ भी हैं ये इंग्लिश महिला पहलवान,0
नैनीताल में पांचवे  मरीज ी रिपोर्ट भी नेगेटिव,नैनीताल में पांचवे  मरीज की रिपोर्ट भी नेगेटिव,1
दक्ष मंजरी से ली गई हनुमानस ्तुति,दक्ष मंजरी से ली गई हनुमान स्तुति,1
भदोही बीएसए के खिलाफ कार्रवाई का निर्देश,भदोही के बीएसए के खिलाफ कार्रवाई का निर्देश,1
भड़काऊ भाषण देने का लगा आरोप,भड़काऊ भाषण देने का लगा आरोप,0
समाज कल्याण विभाग से पत्राचार,समाज कल्याण विभाग से किया पत्राचार,1
कोयले की आपूर्ति होने बाधित से बिजली की हालत गंभीर,कोयले की आपूर्ति बाधित होने से बिजली की हालत गंभीर,1
भारतीय फौज में पाकिस्तान को नेस्तानाबूत करने की है कुवत,भारतीय फौज में पाकिस्तान को नेस्तानाबूत करने की है कुवत,0
चुके मंत्री रह चुके हैं ठाकुर,मंत्री रह चुके हैं ठाकुर,1
"हिंदी न्यूज़ झारखंड पलामू डीसी ने इंटर स्टेट चेकपोस्ट का किया निरीक्षण, दिया कई  निर्देश","हिंदी न्यूज़ झारखंड पलामू डीसी ने इंटर स्टेट चेकपोस्ट का किया निरीक्षण, दिया कई  निर्देश",0
केडीए की टीम ने सील कराए अवैध निर्ाण,केडीए की टीम ने सील कराए अवैध निर्माण,1
जो लोग वास्तव ामें प्रभावित करना चाहते थे,जो लोग वास्तव में प्रभावित करना चाहते थे,1
कोरोना से मरने वालों की कोई गनती नहीं,कोरोना से मरने वालों की कोई गिनती नहीं,1
"पुलिस में युवक की मौत, थाना प्रभारी समेत सभी पुलिसकर्मी सस्पेंड","पुलिस हिरासत में युवक की मौत, थाना प्रभारी समेत सभी पुलिसकर्मी सस्पेंड",1
बंद पड़ी थी पूर्वी छोर की आरओिबी व स्वचालित सीढि़यां:,बंद पड़ी थी पूर्वी छोर की आरओबी व स्वचालित सीढि़यां:,1
भारत ने लाबुशेन के खिलाफ लिया रिव्यू,भारत ने लाबुशेन के खिलाफ लिया रिव्यू,0
फीस का समायोजन नहीं कर स्कूल,फीस का समायोजन नहीं कर रहे स्कूल,1
मुठभेड़ में दो आतंक ीढेर।,मुठभेड़ में दो आतंकी ढेर।,1
िजली कर्मियों की हड़ताल खत्म,बिजली कर्मियों की हड़ताल खत्म,1
देशभर में सुविधाओं से लैस पर्यटन पार्क बनाने की योजना,देशभर में सुविधाओं से लैस पर्यटन पार्क बनाने की योजना,0
दिल्ली में एक बार फिर पाूछताछ करना चाहते हैं,दिल्ली में एक बार फिर पूछताछ करना चाहते हैं,1
राहुल गाँधी ने प्रेस वार्ता में बताई अपनी लाचारी,राहुल गाँधी ने प्रेस वार्ता में बताई अपनी लाचारी,0
"बारात लेकर आए दूल्हे की हत्या, दुल्हन के कथित प्रेमियों पर आरोप","बारात लेकर आए दूल्हे की हत्या, दुल्हन के कथित प्रेमियों पर आरोप",0
ये है दकवा का विवरण,ये है दवा का विवरण,1
"सीएम बोले, प्रवासी उत्तराखंडियों ने भी किया पीएम मोदी क ो सपोर्ट, हिस्सेदारी के टूटेंगे रिकॉर्ड","सीएम बोले, प्रवासी उत्तराखंडियों ने भी किया पीएम मोदी को सपोर्ट, हिस्सेदारी के टूटेंगे रिकॉर्ड",1
"आपकी वेबसाइट के समान, अनुयायियों के लिए सोशल मीडिया प्रोफाइल सुस्त हो सकते हैं।","आपकी वेबसाइट के समान, अनुयायियों के लिए सोशल मीडिया प्रोफाइल सुस्त हो सकते हैं।",0
नजर मौसम के रुख पर नजर,मौसम के रुख पर नजर,1
शीर्ष पर रही भारत की भार,शीर्ष पर रही भारत की भाकर,1
के जरिए नहीं फैलता विषाणु,हवा के जरिए नहीं फैलता विषाणु,1
पीएम मोदी ने कहा-नस्ते। भैया दूज की सबको बधाई।,पीएम मोदी ने कहा-नमस्ते। भैया दूज की सबको बधाई।,1
राम रूठा है राज है नहीं,राम रूठा है राज नहीं,1
कांग्रेसियों को सपने में भी नजर आते हैं-प्रभात झा,कांग्रेसियों को सपने में भी घोटाले नजर आते हैं-प्रभात झा,1
"दरथअसल, चुनाव आयोग की नयी व्यवस्था के तहत","दरअसल, चुनाव आयोग की नयी व्यवस्था के तहत",1
एमसीएक्स ट्रेडर नितिन फिर दो दिन की पुलिस रिमांड पर,एमसीएक्स ट्रेडर नितिन फिर दो दिन की पुलिस रिमांड पर,0
नारियल - छठवे दिन ानरियल का भोग लगना चाहिए क्योंकि यह काफी शुभ होता है।,नारियल - छठवे दिन नारियल का भोग लगना चाहिए क्योंकि यह काफी शुभ होता है।,1
"गुजरात तट के समीप कंटेनर जहाज में लगी आग,  मुंद्रा ले जाया गया","गुजरात तट के समीप कंटेनर जहाज में लगी आग,  मुंद्रा ले जाया गया",0
दशहरा में आने घर वाला था,दशहरा में घर आने वाला था,1
जीएसटी से शासन का राजस्व तो बढ़ेगा लेकिन लोगों पर बोझ भी बढ़ रहा,जीएसटी से शासन का राजस्व तो बढ़ेगा लेकिन लोगों पर बोझ भी बढ़ रहा,0
हिंदी न्यूज़ उत्तर प्रदेश ससुराल आई विवाहिता को पीट,हिंदी न्यूज़ उत्तर प्रदेश ससुराल आई विवाहिता को पीटा,1
लियाकत मामले की जांच एनआईए करेगी,लियाकत मामले की जांच एनआईए करेगी,0
नयागांव चेक पोस्ट बेरियर िवाद में प्रकरण दर्ज,नयागांव चेक पोस्ट बेरियर विवाद में प्रकरण दर्ज,1
नौचोकी पाल पर हो पाल रहे विकास कार्यों से पर्यटन को मिलेगा बढ़ावा : राठौड़,नौचोकी पाल पर हो रहे विकास कार्यों से पर्यटन को मिलेगा बढ़ावा : राठौड़,1
हिंदी न्यूज़ उत्तराखंड चम्पावत बरसात के बाद में बंद एनएच पर फंसे यात्री,हिंदी न्यूज़ उत्तराखंड चम्पावत बरसात के बाद भारतोली में बंद एनएच पर फंसे यात्री,1
कुलभूषण जाधव से मुलाकात करतीं उनकी मां और पत्नी,कुलभूषण जाधव से मुलाकात करतीं उनकी मां और पत्नी,0
कोलकाता पुलिस में नेताजी बटालियन का गठन होगा,कोलकाता पुलिस में नेताजी बटालियन का होगा गठन,1
लोगों के बीच बढ़ रही के जागरूकता,लोगों के बीच बढ़ रही जागरूकता,1
"सभी सरकारी बैंक एक ही पोर्टल पर दे सकेंगे होम, कार और पर्सनल लोन","सभी सरकारी बैंक एक ही पोर्टल पर दे सकेंगे होम, कार और पर्सनल लोन",0
घर लौट रहे लोगों की बॉर्डर पर ही होगी सघन जांच,घर लौट रहे लोगों की बॉर्डर पर ही होगी सघन जांच,0
"शीतकालीन सत्र : केंद्र ने की सर्वदलीय बैठक, पीएम मोदी सहित कई नेता हुए शामिल","शीतकालीन सत्र : केंद्र ने की सर्वदलीय बैठक, पीएम मोदी सहित कई नेता हुए शामिल",0
कहा- हमारी प्राथमिकता हर ऑपरेशनल समय तरीके से तैयार रहने की होगी,कहा- हमारी प्राथमिकता हर समय ऑपरेशनल तरीके से तैयार रहने की होगी,1
समाचार एजेंसी योनहाप एजेंसी ने राष्ट्रीय आपातकालीन प्रबंधन एजेंसी के हवाले से बताया कि,समाचार एजेंसी योनहाप ने राष्ट्रीय आपातकालीन प्रबंधन एजेंसी के हवाले से बताया कि,1
"हिंदी न्यूज़ उत्तर प्रदेश संदिग्ध हाल में युवक की हुई कोहराम मौत, मचा कोहराम","हिंदी न्यूज़ उत्तर प्रदेश संदिग्ध हाल में युवक की हुई मौत, मचा कोहराम",1
महालया के दिन मूर्तिकार मां दुर्गा की आंखें करता है तैयार,महालया के दिन मूर्तिकार मां दुर्गा की आंखें करता है तैयार,0
सुशांत करने के फ्लैट पर क्राइम सीन रि-क्रिएट करने पहुंची सीबीआई,सुशांत के फ्लैट पर क्राइम सीन रि-क्रिएट करने पहुंची सीबीआई,1
नोटबंदी की हक़ीक़त चोक्ड फ़िल्म,नोटबंदी की हक़ीक़त और चोक्ड फ़िल्म,1
"यूँ ना सोचना कि फिर से, तू उसको दगा देगा","यूँ ना सोचना कि फिर से, तू उसको दगा देगा",0
लंदन में से मोदी नहीं मिले शाहरुख,लंदन में मोदी से नहीं मिले शाहरुख,1
काट लयिा था सांप ने,काट लिया था सांप ने,1
हिमाचल प्रदेश का रहने वााल है शख्स,हिमाचल प्रदेश का रहने वाला है शख्स,1
लोगों को पसंद आ रही है टाटा नेक्सॉन,लोगों को पसंद आ रही है टाटा नेक्सॉन,0
गई। सूचना मिलने पर मौके पर जंक्शन थाने के एएसआई गुरबचन सिंह पहुंचे।,गई। सूचना मिलने पर मौके पर जंक्शन थाने के एएसआई गुरबचन सिंह पहुंचे।,0
गोलियों की बौछार में भी उड़ता रहेगा सबसे लंबा सबसे विमान,गोलियों की बौछार में भी उड़ता रहेगा सबसे लंबा विमान,1
गगरेट में मौत के सामान के साथ एक धरा,गगरेट में मौत के सामान के साथ एक धरा,0
सड़क हादसे बाद मुजफ्फरनगर में बवाल,सड़क हादसे के बाद मुजफ्फरनगर में बवाल,1
"लैंगिक समानता, 'इस सदी का अधूरा मानवाधिकार संघर्ष' - यूएन प्रमुख","लैंगिक समानता, 'इस सदी का अधूरा मानवाधिकार संघर्ष' - यूएन प्रमुख",0
परिणिति के भाई शिवांग और सज,परिणिति के भाई शिवांग और सहज,1
हिंदी न्यूज़ झारखंड रांची डोरंडा कॉलेज: स्नातक के वोकेशनल पाठ्यक्रमों में नामांकन प्रक्रिया डोरंडा शुरू,हिंदी न्यूज़ झारखंड रांची डोरंडा कॉलेज: स्नातक के वोकेशनल पाठ्यक्रमों में नामांकन प्रक्रिया शुरू,1
घर की दहलीज पर पागल कुत्ते ने बच्चे को काटकर किय ाजख्मी,घर की दहलीज पर पागल कुत्ते ने बच्चे को काटकर किया जख्मी,1
माली संयुक्त राष्ट्र के चार शांतिदूतों की मौत,माली में संयुक्त राष्ट्र के चार शांतिदूतों की मौत,1
"जबलपुर में कोरोना ने पिछले साल का रिकॉर्ड तोड़ा, अब वैक्सीन लगवाने की मची होड़","जबलपुर में कोरोना ने पिछले साल का रिकॉर्ड तोड़ा, अब वैक्सीन लगवाने की मची होड़",0
वाहनों के प्रवेश पर विकास शुल्क तय,वाहनों के प्रवेश पर विकास शुल्क तय,0
सुरसर नदी से अज्ञात शव बरामद,सुरसर नदी से अज्ञात शव बरामद,0
-शहरी क्षेत्र क्षेत्र में आंकड़ा ज्यादा,-शहरी क्षेत्र में आंकड़ा ज्यादा,1
"देखें- इतनी सस्ती हुई इमजदूरों की थाली, इस बार तीखा होगा स्वाद या मीठा!","देखें- इतनी सस्ती हुई मजदूरों की थाली, इस बार तीखा होगा स्वाद या मीठा!",1
हैंडबाल को एशियाई खेलों लिए के लिए मंजूरी,हैंडबाल को एशियाई खेलों के लिए मंजूरी,1
पानी की बर्बादी तुरंत पर रोक लगाने का संकल्प हमें लेना चाहिएः संजय पुरृ,पानी की बर्बादी पर तुरंत रोक लगाने का संकल्प हमें लेना चाहिएः संजय पुरृ,1
मिशन इंद्रधनुष घर आधारित नवजात देखभाल,मिशन इंद्रधनुष घर आधारित नवजात देखभाल,0
असम राइफल्स पर कंट्रोल को लेकर रक्रषा और गृह मंत्रालय में खींचतान,असम राइफल्स पर कंट्रोल को लेकर रक्षा और गृह मंत्रालय में खींचतान,1
घास काटने के विवाद में ए ककी हत्या,घास काटने के विवाद में एक की हत्या,1
काशीपुर रेखा आर्य गजराज आर्य सिंह,काशीपुर           रेखा आर्य         गजराज सिंह,1
"ोकचिग में भरमार, कालेज में नहीं पहुंच रहे छात्र","कोचिग में भरमार, कालेज में नहीं पहुंच रहे छात्र",1
प्लेटफॉर्म के स्टॉल पर जा बेचे रहे गड़बड़ समोसे व सैंडविच,प्लेटफॉर्म के स्टॉल पर बेचे जा रहे गड़बड़ समोसे व सैंडविच,1
बेहद संतलुित है शूटिंग टीम,बेहद संतुलित है शूटिंग टीम,1
सवालः इनमें से किस शब्द का अर्थ उर्दू में लोकतंत्र होता है?,सवालः इनमें से किस शब्द का अर्थ उर्दू में लोकतंत्र होता है?,0
'पाक नफरत और तआंक की फसल उगा रहा है','पाक नफरत और आतंक की फसल उगा रहा है',1
"'किसी के कहने पर खुद को बदलने की जरूररत नहीं, आप जो हैं वैसे","'किसी के कहने पर खुद को बदलने की जरूररत नहीं, आप जो हैं वैसे रहिए'",1
"बिहार बाढ़: दरभंगा में कमला बलान नदी ने बढ़ायी मुश्किलें, पीड़ितों को राहत का इंतजार","बिहार बाढ़: दरभंगा में कमला बलान नदी ने बढ़ायी मुश्किलें, पीड़ितों को राहत का इंतजार",0
में की गेंदा फूल की खेती,लॉकडाउन में की गेंदा फूल की खेती,1
फोटोः बुधवार को राजू पंार ऑनलाइन करेंगे।,फोटोः बुधवार को राजू पंवार ऑनलाइन करेंगे।,1
"पानी की कमी से चंद्रावल, वजीराबाद, ओखला शोधन संयंत्रों के परिचालन क्षमता घटी","पानी की कमी से चंद्रावल, वजीराबाद, ओखला जल शोधन संयंत्रों के परिचालन क्षमता घटी",1
फोन पर नंबर मांगा विवरण और निकल गये रुपये,फोन पर नंबर मांगा विवरण और निकल गये रुपये,0
जिंक और ब्लैक फंेगस पर पहले भी रिसर्च हो चुकी है,जिंक और ब्लैक फंगस पर पहले भी रिसर्च हो चुकी है,1
पर्यावरण अनुकूल पैकेजिंग पर होगा जरो,पर्यावरण अनुकूल पैकेजिंग पर होगा जोर,1
हिंदी न्यूज़ बिहार जमुई नपं चलाया प्रशासन ने चलाया अतिक्रमण हटाओ अभियान,हिंदी न्यूज़ बिहार जमुई नपं प्रशासन ने चलाया अतिक्रमण हटाओ अभियान,1
"काबेर्ट का ढिकाला,गर्जिया पर्यटकों जोन के लिये खुला","काबेर्ट का ढिकाला,गर्जिया जोन पर्यटकों के लिये खुला",1
