Input Sentences,Output Sentences,Grammatical Error
வெண்ணிலா சர்க்கரை மற்றும் - பேக்கிங் பவுடர் - ஒரு சாக்கெட்;,வெண்ணிலா சர்க்கரை மற்றும் பேக்கிங் பவுடர் - ஒரு சாக்கெட்;,1
கருணாநிதியை காண வந்த விரட்டியதற்கு வைகோவை ரொம்ப ஸாரி -ஸ்டாலின்,கருணாநிதியை காண வந்த வைகோவை விரட்டியதற்கு ரொம்ப ஸாரி -ஸ்டாலின்,1
இயற்கை பேரிடர்களால் நாடுகள் எவை?,இயற்கை பேரிடர்களால் பாதிக்கக்கூடிய நாடுகள் எவை?,1
சூர்யா - வரதராஜ் - சிவா -  மணிகண்டன்,சூர்யா - வரதராஜ் - சிவா - மணிகண்டன்,1
"ஒரு குழந்தையோடு, புதிரான அப்பாவிப்  பெண்ணாக அவள் அந்தப் பகுதிக்கு","ஒரு குழந்தையோடு, புதிரான அப்பாவிப் பெண்ணாக அவள் அந்தப் பகுதிக்கு",1
"பெற்றுள்ளதாகத் தெரிவித்த அமைச்சர், இந்து சமுத்திர வலயம் தொடர்பான சர்வதேச","பெற்றுள்ளதாகத் தெரிவித்த அமைச்சர், இந்து சமுத்திர வலயம் தொடர்பான சர்வதேச",0
பெண்கள் தமிழ் மொழியை மதிப்பதில்லை :கருத்தரங்கில் பேராசிரியர் கவலை,பெண்கள் தமிழ் மொழியை மதிப்பதில்லை :கருத்தரங்கில் பேராசிரியர் கவலை,0
நான் மட்டும் அதிகாரத்தில் இருந்திருந்தால் இந்தியாவுக்கு தக்க பதிலடி கொடுத்து இருப்பேன்,நான் மட்டும் அதிகாரத்தில் இருந்திருந்தால் இந்தியாவுக்கு தக்க பதிலடி கொடுத்து இருப்பேன்,0
கலெக்டர் அலுவலகத்தில்   தலைமறைவான கணவனை கண்டித்து தீக்குளிக்க முயற்சி   ெய்த  பெண்,கலெக்டர் அலுவலகத்தில்   தலைமறைவான கணவனை கண்டித்து தீக்குளிக்க முயற்சி   செய்த  பெண்,1
ரமோட்ஸ்வேயும் தன் எண்ணத்துக்கு அனுசரித்துப் போவாள் என்று நினைத்தார்,ரமோட்ஸ்வேயும் தன் எண்ணத்துக்கு அனுசரித்துப் போவாள் என்று நினைத்தார்,0
தேங்கி நற்கும் கழிவுநீரால் சாலை மறியல்,தேங்கி நிற்கும் கழிவுநீரால் சாலை மறியல்,1
"நன்கு கொதித்தவுடன் சிறிதாக நறுக்கிய முந்திரி, கிஸ்மிஸ் ஆகியவற்றை நெய்யில்","நன்கு கொதித்தவுடன் சிறிதாக நறுக்கிய முந்திரி, கிஸ்மிஸ் ஆகியவற்றை நெய்யில்",0
பைக் - மோதல்: லாரி மோதல்: வாலிபர் பலி,பைக் - லாரி மோதல்: வாலிபர் பலி,1
இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,0
கொரோனா தொற்ு - குழந்தை பிரசவித்த நிலையில் தாய் மரணம்!,கொரோனா தொற்று - குழந்தை பிரசவித்த நிலையில் தாய் மரணம்!,1
காசி ஞான்வாபி மசூதி நிலம் கோயிலுக்கு சொந்தமானதா? ஆய்வு நடத்த நீதிமன்றம் உத்தரவு,காசி ஞான்வாபி மசூதி நிலம் கோயிலுக்கு சொந்தமானதா? தொல்லியல் ஆய்வு நடத்த நீதிமன்றம் உத்தரவு,1
திருடரை பிடிக்கமுடியாவிட்டால் மன்னிப்புக்கோர வேண்டும்: மனோ,திருடரை பிடிக்கமுடியாவிட்டால் அரசாங்கம் மன்னிப்புக்கோர வேண்டும்: மனோ,1
அத்தகைய நடைமுறைகளைத் உள்ளன: தொடங்குவதற்கு முன்பு கருத வேண்டிய பல குறிப்புகள் உள்ளன:,அத்தகைய நடைமுறைகளைத் தொடங்குவதற்கு முன்பு கருத வேண்டிய பல குறிப்புகள் உள்ளன:,1
ஆசிய ஆண்களுக்கான கரப்பந்தாட்டப் போட்டி - இலங்கை அணி வெற்றி,ஆசிய கனிஷ்ட ஆண்களுக்கான கரப்பந்தாட்டப் போட்டி - இலங்கை அணி வெற்றி,1
வீட்டில் காதலர்கள் பராமரிப்பு மற்றும் பராமரிப்பு,வீட்டில் காதலர்கள் பராமரிப்பு மற்றும் பராமரிப்பு,0
"""ஏதோ ஏழைக்கு ஏத்த எள்ளுருண்டை மாதிரி, என்னால முடிஞ்சது, அவனுக்கு ஒரு சின்ன அபார்ட்மென்ட் வாங்கி வச்சிருக்கேன்!""","""ஏதோ ஏழைக்கு ஏத்த எள்ளுருண்டை மாதிரி, என்னால முடிஞ்சது, அவனுக்கு ஒரு சின்ன அபார்ட்மென்ட் வாங்கி வச்சிருக்கேன்!""",0
டிப்பன்டர் ரக வாகனம் மோதி  இருவர் உயிரிழப்பு,டிப்பன்டர் ரக வாகனம் மோதி  இருவர் உயிரிழப்பு,0
சாக்லேட் கிரீம் கொண்டு அலங்கரிக்க எப்படி?,சாக்லேட் கிரீம் கொண்டு கேக் அலங்கரிக்க எப்படி?,1
இ்னனும் அந்தப் பையன்தான் இருக்கிறான் என்பது அம்மா வுக்குத்,இன்னும் அந்தப் பையன்தான் இருக்கிறான் என்பது அம்மா வுக்குத்,1
நேதாஜி சுபாஷ் சந்திரபோஸ் அதிக உயர பயிற்சி,நேதாஜி சுபாஷ் சந்திரபோஸ் அதிக உயர பயிற்சி மையம்,1
முன்னதாக இந்திய கமிஷனும் மெடிக்கல் இதே கருத்தை தெரிவித்தது குறிப்பிடத்தக்கது,முன்னதாக இந்திய மெடிக்கல் கமிஷனும் இதே கருத்தை தெரிவித்தது குறிப்பிடத்தக்கது,1
"அங்கு தொடர்ந்து உரையாற்றிய அமைச்சர் ரவூப் ஹக்கீம் மேலும் கூறியதாவது,","அங்கு தொடர்ந்து உரையாற்றிய அமைச்சர் ரவூப் ஹக்கீம் மேலும் கூறியதாவது,",0
இந்த சம்பவம் குறித்து விசாரணைக்கு மாவட்ட காவல் கண்காணிப்பாளர்,இந்த சம்பவம் குறித்து விசாரணைக்கு மாவட்ட காவல் கண்காணிப்பாளர்,0
சென்னை சாலைகளில் புகையால் ஊர்ந்து செல்லும் வாகனங்கள்,சென்னை சாலைகளில் புகையால் ஊர்ந்து செல்லும் வாகனங்கள்,0
'ரபேல்' விமான பயிற்சனியா: பிரான்ஸ் மறுப்பு,'ரபேல்' விமான பயிற்சியா: பிரான்ஸ் மறுப்பு,1
"கேட்டதை எல்லாம் கொடுக்கும் முந்தி முதற் கடவுள், இந்தக் கிராமத்தில் பக்தர்களுக்கு வழங்குவதோடு அருளை அன்னத்தையும் அறிவையும் வழங்குவது போற்றுதற்குரியது!","கேட்டதை எல்லாம் கொடுக்கும் முந்தி முதற் கடவுள், இந்தக் கிராமத்தில் பக்தர்களுக்கு அருளை வழங்குவதோடு அன்னத்தையும் அறிவையும் வழங்குவது போற்றுதற்குரியது!",1
மெர்சல் படத்துக்கு விருது; ரசிகர்களம் கொண்டாட்டம்,மெர்சல் படத்துக்கு விருது; ரசிகர்கள் கொண்டாட்டம்,1
வாய்ப்பாட்டுக் கலைஞர்கள்கூட தமிழுக்கு இத்தனை இருக்கைகள் தருவதில்லை!,வாய்ப்பாட்டுக் கலைஞர்கள்கூட தமிழுக்கு இத்தனை இருக்கைகள் தருவதில்லை!,0
''மாநிலத்துக்கு மாநிலம் உங்களது கொள்கை வேறுபடுகிறது என்றொரு விமர்சனம் இருக்கிறதே?'',''மாநிலத்துக்கு மாநிலம் உங்களது கொள்கை வேறுபடுகிறது என்றொரு விமர்சனம் இருக்கிறதே?'',0
பிரித்தானியாவில் ஏலியன்ஸ் விண்கலம்: பிரித்தானியாவில் - கமெராவில் சிக்கிய அதிர்ச்சி காட்சி,பிரித்தானியாவில் ஏலியன்ஸ் விண்கலம்: - கமெராவில் சிக்கிய அதிர்ச்சி காட்சி,1
ஓடு பாதையை தாண்டி நீர்ப்பரப்பில் தரையிறங்கிய விமானம் - பயணிகள் பத்ிதரமாக மீட்பு,ஓடு பாதையை தாண்டி நீர்ப்பரப்பில் தரையிறங்கிய விமானம் - பயணிகள் பத்திரமாக மீட்பு,1
உப்பு சாப்பிட்டால் இவ்வளவு ஆபத்தா?இனிமேல் குறைத்து சாப்பிடுங்கள்,உப்பு சாப்பிட்டால் இவ்வளவு ஆபத்தா? இனிமேல் குறைத்து சாப்பிடுங்கள்,1
பல்துறை ஆராய்ச்சி பல்கலை மத்திய அரசு பெருமிதம்,பல்துறை ஆராய்ச்சி பல்கலை மத்திய அரசு பெருமிதம்,0
மானிட்டோபா வரலாற்றில் இடம்பெற்ற ிக மோசமான மோசடி!,மானிட்டோபா வரலாற்றில் இடம்பெற்ற மிக மோசமான மோசடி!,1
''என்னங்க நேத்து நான் எடுத்த புடவைக்கு மேட்ச்சா ஒரு ஜாக்கெட் எடுக்கணும்!'',''என்னங்க நேத்து நான் எடுத்த புடவைக்கு மேட்ச்சா ஒரு ஜாக்கெட் எடுக்கணும்!'',0
கள்ளக்காதலனுடன் மகளிர் உல்லாசமாக இருந்த மகளிர் சுய உதவிக்குழு தலைவி கொலை - கணவன் கைது,கள்ளக்காதலனுடன் உல்லாசமாக இருந்த மகளிர் சுய உதவிக்குழு தலைவி கொலை - கணவன் கைது,1
மழை வேண்டி நாய்களுக்கு திருமணம்: -  விருந்தினர்களாக சென்ற மக்கள்,மழை வேண்டி நாய்களுக்கு திருமணம்: -  விருந்தினர்களாக சென்ற மக்கள்,0
ஜெனீவா ஜெனீவா மனித உரிமைகள் பேரவையின் தலைவருக்கு மகாநாயக்க தேரர்கள் மகஜர்!,ஜெனீவா மனித உரிமைகள் பேரவையின் தலைவருக்கு மகாநாயக்க தேரர்கள் மகஜர்!,1
குட்டு: சமச்சீர் எதிர்ப்பு கல்விக்கு தெரிவிக்கும் மெட்ரிகுலேஷன் பள்ளிகளுக்கு!,குட்டு: சமச்சீர் கல்விக்கு எதிர்ப்பு தெரிவிக்கும் மெட்ரிகுலேஷன் பள்ளிகளுக்கு!,1
"இது தொடர்பாக அவர் தொடர்ந்து தெரிவிக்கையில்,","இது தொடர்பாக அவர் தொடர்ந்து கருத்த தெரிவிக்கையில்,",1
காஷ்மீர் மறுசீரமைப்பு மசோதாவை மக்களவையில் தாக்கல் செய்தார் அமித்ஷா!,காஷ்மீர் மறுசீரமைப்பு மசோதாவை மக்களவையில் தாக்கல் செய்தார் அமித்ஷா!,0
நீங்கள் ஒவ்வொருவரும் ஸ்டாலினைப் ோபல உழைப்பீர்:  கருணாநிதி அறைகூவல்,நீங்கள் ஒவ்வொருவரும் ஸ்டாலினைப் போல உழைப்பீர்:  கருணாநிதி அறைகூவல்,1
அமெரிக்காவின் கோபுர தாக்குதல் நினைவு தினம் அனுசரிப்பு!,அமெரிக்காவின் இரட்டை கோபுர தாக்குதல் நினைவு தினம் அனுசரிப்பு!,1
அனைத்து வழக்கையும் அதிக எண்ணிக்கையில் அடங்கிய நீதிபதிகள் அடங்கிய பெஞ்ச் விசாரிக்கும் நீதிபதி ரவிசந்திரபாபு உத்தரவி்ட்டார்,அனைத்து வழக்கையும் அதிக எண்ணிக்கையில் அடங்கிய நீதிபதிகள் அடங்கிய பெஞ்ச் விசாரிக்கும் நீதிபதி ரவிசந்திரபாபு உத்தரவிட்டார்,1
"மிளகு, மஞ்சள் உணவு முறைகள் கொரோனாவைத் தடு்ககுமா?","மிளகு, மஞ்சள் உணவு முறைகள் கொரோனாவைத் தடுக்குமா?",1
மரபணு முறையில் கரு உருவாக்குதலுக்கு இங்கிலாந்து மனித கருவூட்ட்ம மற்றும் முளையியல் ஆணையம் ஒப்புதல்:,மரபணு முறையில் கரு உருவாக்குதலுக்கு இங்கிலாந்து மனித கருவூட்டம் மற்றும் முளையியல் ஆணையம் ஒப்புதல்:,1
"உங்கள் உண்மையான பெயரைக் குறிப்பிட வேண்டாம், உங்கள் தனிப்பட்ட புகைப்படங்களை அம்பலப்படுத்தாதீர்கள்;","உங்கள் உண்மையான பெயரைக் குறிப்பிட வேண்டாம், உங்கள் தனிப்பட்ட புகைப்படங்களை அம்பலப்படுத்தாதீர்கள்;",0
"சிட்டிகை; உலர்ந்த இஞ்சி, மிளகு - ஒரு சிட்டிகை;","உலர்ந்த இஞ்சி, மிளகு - ஒரு சிட்டிகை;",1
க்ரீக் உடன் பிக் பெர்ச் அல்லது பர்போட் இருந்து ஃபின்னிஷ்,க்ரீக் உடன் பிக் பெர்ச் அல்லது பர்போட் இருந்து ஃபின்னிஷ் காது,1
இந்தியாவில் மழைக்காலத்தில் கொரோனாஇ மீண்டும் தாக்கும் : விஞ்ஞானிகள் எச்சரிக்கை,இந்தியாவில் மழைக்காலத்தில் கொரோனா மீண்டும் தாக்கும் : விஞ்ஞானிகள் எச்சரிக்கை,1
கொண்டிருந்த எங்கள் ஒரே செல்ைவத்தை வேறு பள்ளிக்கு மாற்றவும் மனம்,கொண்டிருந்த எங்கள் ஒரே செல்வத்தை வேறு பள்ளிக்கு மாற்றவும் மனம்,1
பிரலதமர் கண்டி ஸ்ரீ தலதா மாளிகையில் வழிபாடுகளில்,பிரதமர் கண்டி ஸ்ரீ தலதா மாளிகையில் வழிபாடுகளில்,1
மாரி வெள்ளம் - கரை,மாரி பொழிந்தால் வெள்ளம் - கரை,1
அமலாபால் கார் விவகாரத்தால் அதிர்ச்சியான இஞசினியரிங் மாணவர்,அமலாபால் கார் விவகாரத்தால் அதிர்ச்சியான இஞ்சினியரிங் மாணவர்,1
"பயங்கரமான பேய்க் கதைகளை சொல்லி, இருட்டாைப் பார்த்தாலே குழந்தை","பயங்கரமான பேய்க் கதைகளை சொல்லி, இருட்டைப் பார்த்தாலே குழந்தை",1
"பெண்கள், மாதவிடாய் காலங்களில் சிகிச்சை கொள்ளலாமா? செய்து","பெண்கள், மாதவிடாய் காலங்களில் சிகிச்சை செய்து கொள்ளலாமா?",1
துடைப்பத்தோடு தெஙருவில் நின்றவர்கள் எங்கே போனார்கள்?,துடைப்பத்தோடு தெருவில் நின்றவர்கள் எங்கே போனார்கள்?,1
வாஷிங்டன்: அமெரிக்காவில் முன்னாள் பல்கலை மாணவர்கள் தங்கள் பட்டமளிப்பு விழாவின் போது அணிந்த சுகாதாரப் பணியாளர்களுக்கு வழங்கி வருகின்றனர்,வாஷிங்டன்: அமெரிக்காவில் முன்னாள் பல்கலை மாணவர்கள் தங்கள் பட்டமளிப்பு விழாவின் போது அணிந்த உடையை சுகாதாரப் பணியாளர்களுக்கு வழங்கி வருகின்றனர்,1
கடலில் துருக்கி இரசாயன கப்பலில் இருந்து சல்பூரிக் அமிலம் கசிவு கடல்நீர் பாதிப்பு,திருமலை கடலில் துருக்கி இரசாயன கப்பலில் இருந்து சல்பூரிக் அமிலம் கசிவு கடல்நீர் பாதிப்பு,1
சுதந்திரக்கட்சி மாற்று அணியின் முக்கியஸ்தர் டிலான் பெரேரா,சுதந்திரக்கட்சி மாற்று அணியின் முக்கியஸ்தர் டிலான் பெரேரா,0
கற்பிட்டி பிரபதேசத்தில் டெங்கு ஒழிப்பு வேலைத்திட்டங்கள்,கற்பிட்டி பிரதேசத்தில் டெங்கு ஒழிப்பு வேலைத்திட்டங்கள்,1
குறித்த உள்ளடக்கப்பட்ட வர்த்தமானி அறிவித்தல்,குறித்த பெயர்பட்டியல் உள்ளடக்கப்பட்ட வர்த்தமானி அறிவித்தல்,1
ஸ்நானத்துக்கு உரிய தரிவியம் : பூவாங்கிழங்கு,ஸ்நானத்துக்கு உரிய திரவியம் : பூவாங்கிழங்கு,1
அரசியல்வாதிளுக்கு எதில் மோகம் அதிகமாக இருக்கும்?,அரசியல்வாதிகளுக்கு எதில் மோகம் அதிகமாக இருக்கும்?,1
சேமிப்புக்கணக்கின் வட்டி வருமானத்தை தெரிவிக்காதது,சேமிப்புக் கணக்கின் வட்டி வருமானத்தை தெரிவிக்காதது,1
இந்துத்துவாவை எதிர்க்க திமுகவை ஆதரிப்பதா? வைகோ மீது தமிழிசை பாய்ந்த,இந்துத்துவாவை எதிர்க்க திமுகவை ஆதரிப்பதா? வைகோ மீது பாய்ந்த தமிழிசை,1
ஏர் கோஸ்டாவின் விமானக் குழு விவரங்கள் பின்வருமாறு:,ஏர் கோஸ்டாவின் விமானக் குழு விவரங்கள் பின்வருமாறு:,0
- மத்திய சமூக நலம் மற்றும் சமூக நீதித்துறை,- மத்திய சமூக நலம் மற்றும் சமூக நீதித்துறை,0
நிலக்கடலை அகற்றும் குழந்தைகளுக்கு ;,ஏற்கனவே  நிலக்கடலை அகற்றும்  குழந்தைகளுக்கு  ;,1
இந்தியாவின் ஹாக்கி ஜாம்பவான் பல்பீர் ஹாக்கி சிங் காலமானார்: தலைவர்கள் இரங்கல்,இந்தியாவின் ஹாக்கி ஜாம்பவான் பல்பீர் சிங் காலமானார்: தலைவர்கள் இரங்கல்,1
ஒரு செல்லப் பிராணி விழிப்புடன் இருக்க வேண்டும் என்று சுகாதார நிலைகளை அறிந்துகொள்வது,ஒரு செல்லப் பிராணி விழிப்புடன் இருக்க வேண்டும் என்று சுகாதார நிலைகளை அறிந்துகொள்வது,0
ஆட்கடத்தல்  கனடா வாழ் இலங்கையரை அமெரிக்காவிற்கு நாடு கடத்திய கனடா,ஆட்கடத்தல்  கனடா வாழ் இலங்கையரை அமெரிக்காவிற்கு நாடு கடத்திய கனடா,0
நேர்மறை விளம்பரம் மற்றும் உயர்தர தெளிவுப்பாரவ்ை உருவாக்குதல்,நேர்மறை விளம்பரம் மற்றும் உயர்தர தெளிவுப்பார்வை உருவாக்குதல்,1
இளவரசர் ஹரி மற்றும் மகன் ஆர்ச்சியின் பிணைப்பை புத்தகமாக வெளியிடும் மேகன் மார்க்கல்!,இளவரசர் ஹரி மற்றும் மகன் ஆர்ச்சியின் பிணைப்பை புத்தகமாக வெளியிடும் மேகன் மார்க்கல்!,0
"“இப்ப இருக்கிற இசையமைப்பாளர்களின் உணர இசையைக் கேட்க, அனுபவிக்க வித்தியாசமா உணர முடியுதா?”","“இப்ப இருக்கிற இசையமைப்பாளர்களின் இசையைக் கேட்க, அனுபவிக்க வித்தியாசமா உணர முடியுதா?”",1
உருளைக்கிழங்கு மற்றும் காளான்கள் பாலாடை,உருளைக்கிழங்கு மற்றும் காளான்கள் சோம்பேறி பாலாடை,1
இந்தியா மோடி விரைவில் இங்கிலாந்து பொருளாதாரத்தை மிஞ்சும் - மோடி,இந்தியா விரைவில் இங்கிலாந்து பொருளாதாரத்தை மிஞ்சும் - மோடி,1
வெளிநடா்டு நீதிபதிகள் உள்ளடங்களான நீதிமன்ற பொறிமுறை ஏற்பு,வெளிநாட்டு நீதிபதிகள் உள்ளடங்களான நீதிமன்ற பொறிமுறை ஏற்பு,1
மியான்மரில் இருந்து சென்னை திரும்ப இருந்த மீனவர்களில் ஒருர் மாயம்!,மியான்மரில் இருந்து சென்னை திரும்ப இருந்த மீனவர்களில் ஒருவர் மாயம்!,1
நாற்றத்துடன் ரோஜாவின் கூழ் காய்ச்சி,மனித நாற்றத்துடன் ரோஜாவின் கூழ் காய்ச்சி,1
"ஊருக்குத் தான் உபதேசம் என ிநயாயம், தர்மத்தை அலட்சியப்படுத்தினால் குடல், மாலையாக அவரவர் கழுத்தில் விழும் ஜாக்கிரதை!","ஊருக்குத் தான் உபதேசம் என நியாயம், தர்மத்தை அலட்சியப்படுத்தினால் குடல், மாலையாக அவரவர் கழுத்தில் விழும் ஜாக்கிரதை!",1
சிட்கோ தொழில் நிறுவனங்களுக்கு  விரைவாக பட்டா வழங்க குழு;  அம்ைச்சர் அன்பரசன்,சிட்கோ தொழில் நிறுவனங்களுக்கு  விரைவாக பட்டா வழங்க குழு;  அமைச்சர் அன்பரசன்,1
நவீன ஏவுகணை சோதனை: வட சாதித்தது கொரியா,நவீன ஏவுகணை சோதனை: சாதித்தது வட கொரியா,1
உச்சநீதிமன்றத்தின் தீர்ப்பு புதுச்சேரிக்கும் பொருதந்துமா? முதல்வர் நாராயணசாமி பதில்,உச்சநீதிமன்றத்தின் தீர்ப்பு புதுச்சேரிக்கும் பொருந்துமா? முதல்வர் நாராயணசாமி பதில்,1
தகச்சேரிகளில் இராகம் தானம் பல்லவிக்காக பரவலாக பயன்படுத்தப்படும் இராகங்களின் பட்டியல்:-,கச்சேரிகளில் இராகம் தானம் பல்லவிக்காக பரவலாக பயன்படுத்தப்படும் இராகங்களின் பட்டியல்:-,1
"ப்ரீ மென்ச்சுரல் சிண்ட்ரோம் பிரச்ன ைஉள்ள பெண்களுக்கு, மெனோபாஸ் தொடங்குவதற்கு முந்தைய காலத்திலும் பாதிப்புகள் ஏற்படுமா?","ப்ரீ மென்ச்சுரல் சிண்ட்ரோம் பிரச்னை உள்ள பெண்களுக்கு, மெனோபாஸ் தொடங்குவதற்கு முந்தைய காலத்திலும் பாதிப்புகள் ஏற்படுமா?",1
"பணியைக், கல்வியைப் அல்லது குடிப்பதால் செயல்திறன் குறையும்","பணியைக், கல்வியைப் புறக்கணிப்பார்கள் அல்லது குடிப்பதால் செயல்திறன் குறையும்",1
தூ நிறப் பசுங்கனக நல்சுடர் நவணியால்,தூ நிறப் பசுங்கனக நல்சுடர் நவமணியால்,1
"யாழ் குடா நாட்டை விட்டு புலிகள் ஓடி விட்டார்கள் என்றும்,","யாழ் குடா நாட்டை விட்டு புலிகள் வன்னிக்காட்டிற்குள் ஓடி விட்டார்கள் என்றும்,",1
புலியுடன் விளையாடும் கார் வீரர்: பந்தய வைரலாகும் வீடியோ,புலியுடன் விளையாடும் கார் பந்தய வீரர்: வைரலாகும் வீடியோ,1
கடலூர்: நலத்திட்டங்களைத் தடுக்கும் அதிகாரிகள் - ஊராட்சி மன்றத் தலைவர்கள் கண்டனம!்,கடலூர்: நலத்திட்டங்களைத் தடுக்கும் அதிகாரிகள் - ஊராட்சி மன்றத் தலைவர்கள் கண்டனம்!,1
தமிழர் திருநாளை முன்னிட்டு பிரபலங்களின்  தித்திப்பானன வாழ்த்துகள் !!!,தமிழர் திருநாளை முன்னிட்டு பிரபலங்களின்  தித்திப்பான வாழ்த்துகள் !!!,1
இன்றைய தினத்தில்ன அமெரிக்காவுடன் மோதுவதற்கான பலம் பெற்றிருக்கிறதா ரஷ்யா? பலப்பரிட்சை செய்ய அதற்கு திறனுள்ளதா பார்ப்போமா?,இன்றைய தினத்தில் அமெரிக்காவுடன் மோதுவதற்கான பலம் பெற்றிருக்கிறதா ரஷ்யா? பலப்பரிட்சை செய்ய அதற்கு திறனுள்ளதா பார்ப்போமா?,1
''பிரபாகரனின் குடும்பத்தினர் யாரும் தப்பித்திருக்க ாவய்ப்பில்லையா?'',''பிரபாகரனின் குடும்பத்தினர் யாரும் தப்பித்திருக்க வாய்ப்பில்லையா?'',1
எனும் புதினத்தின் ஆங்கில ஆக்கம்,மணிக்கொடி எனும் புதினத்தின் ஆங்கில ஆக்கம்,1
தொல்பொருள் முக்கியத்துவமிக்க இடங்களைப் பாதுகாப்பது அனைவரதும் ொபறுப்பு : ஜனாதிபதி,தொல்பொருள் முக்கியத்துவமிக்க இடங்களைப் பாதுகாப்பது அனைவரதும் பொறுப்பு : ஜனாதிபதி,1
முழுமையான ஃபேஷன் கோடை ஆடைகள் மற்றும் ஃபேஷன் சாராபன்கள்,முழுமையான ஃபேஷன் கோடை ஆடைகள் மற்றும் சாராபன்கள்,1
"குலுபனே, சிரிப்பதை உடனே நிறுத்தி விட்ட,ு மூக்குக்கண்ணாடியைச் சரி","குலுபனே, சிரிப்பதை உடனே நிறுத்தி விட்டு, மூக்குக்கண்ணாடியைச் சரி",1
"அந்தரங்கப் பகுதிகளை சுத்தமாக வைக்காததாலோ, ஆஸ்பத்திரியில்","அந்தரங்கப் பகுதிகளை சுத்தமாக வைக்காததாலோ, ஆஸ்பத்திரியில்",0
இந்த ஊராரட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,1
ஜனாதிபதி தலைமையில்  உற்பத்தித்திறன் மற்றும் தரம் தொடர்பான தேசிய மாநாடு,ஜனாதிபதி தலைமையில்  உற்பத்தித்திறன் மற்றும் தரம் தொடர்பான தேசிய மாநாடு,0
டாட் சோம்ஸி கோவிலுக்குப் பிடித்தமானது என்ன?,டாட் சோம்ஸி கோவிலுக்குப் பிடித்தமானது என்ன?,0
எப்படி முகம் வடிவத்தில் ஒரு ஹேர்கட் தேர்வு செய்ய?,எப்படி முகம் வடிவத்தில் ஒரு ஹேர்கட் தேர்வு செய்ய?,0
நவம்பர் மக்களை சந்திக்கும் கமல்ஹாசன் - திட்டம் என்ன?,நவம்பர் முதல் மக்களை சந்திக்கும் கமல்ஹாசன் - திட்டம் என்ன?,1
இது குறித்து தமிழ்நாடு அரச ுவெளியிட்டுள்ள அறிவிப்பு இதோ:,இது குறித்து தமிழ்நாடு அரசு வெளியிட்டுள்ள அறிவிப்பு இதோ:,1
காங்கிரஸ் தேர்தல் பணிக்குழ ுவில் அதிமுக நிர்வாகி இடம்பெற்றுள்ளார்,காங்கிரஸ் தேர்தல் பணிக்குழுவில் அதிமுக நிர்வாகி இடம்பெற்றுள்ளார்,1
அசாம் ஹிமண்டா முதல்வராகிறார் பிஸ்வா சர்மா!,அசாம் முதல்வராகிறார் ஹிமண்டா பிஸ்வா சர்மா!,1
தரமற்ற பசுந்தீவனம் தயாரிக்கும் கருவி; விவசாயிகள் வாங்க மறுப்பு,தரமற்ற பசுந்தீவனம் தயாரிக்கும் கருவி; விவசாயிகள் வாங்க மறுப்பு,0
"“எதுக்கு நான் லாயக்கு, நான் பிரயோஜனமாக மத்தவங்களுக்கு என்ன செய்யப்போறேன்”- மேடையில் சூர்யா உருக்கம்","“எதுக்கு நான் லாயக்கு, நான் பிரயோஜனமாக மத்தவங்களுக்கு என்ன செய்யப்போறேன்”- மேடையில் சூர்யா உருக்கம்",0
மீன் ிளிகள் யார் சேர்ந்து வருகின்றன?,மீன் கிளிகள் யார் சேர்ந்து வருகின்றன?,1
இராமநாதன் வீதியில் தேங்கிக்கிடக்கும் குப்பைகளால் சுகாதாரச் சீர்கேடு!,இராமநாதன் வீதியில் தேங்கிக்கிடக்கும் குப்பைகளால் சுகாதாரச் சீர்கேடு!,0
"முள்ளங்கி, வெள்ளரி மற்றும் முட்டை சாலட்","முள்ளங்கி, வெள்ளரி மற்றும் முட்டை சாலட்",0
கச்சத்தீவை மீட்க முடியாது மத்திய என்பதா?: அரசுக்கு ராமதாஸ் கண்டனம்,கச்சத்தீவை மீட்க முடியாது என்பதா?: மத்திய அரசுக்கு ராமதாஸ் கண்டனம்,1
இது தொடர்பாக இந்திய கடலோர காவல்படை அதிகாரி ஒருவர் கூறியதாவது:,இது தொடர்பாக இந்திய கடலோர காவல்படை அதிகாரி ஒருவர் கூறியதாவது:,0
ிவன் கண்டாய் தேவர் பெருமான் கண்டாய்,சிவன் கண்டாய் தேவர் பெருமான் கண்டாய்,1
"பொன்னைப் போட்டுப் புடம் புனிதமாக்குவது நெருப்பில்தான்! தன் கற்பை இவ்வுலகுக்கு நிரூபிக்க, கற்புக்கரசியாம் சீதை புகுந்து மீண்டதும் நெருப்பிலிருந்துதான்!","பொன்னைப் புடம் போட்டுப் புனிதமாக்குவது நெருப்பில்தான்! தன் கற்பை இவ்வுலகுக்கு நிரூபிக்க, கற்புக்கரசியாம் சீதை புகுந்து மீண்டதும் நெருப்பிலிருந்துதான்!",1
கட்டட நிர்மாண துறையில் ரதொழிலாளர் பற்றாக்குறை,கட்டட நிர்மாண துறையில் தொழிலாளர் பற்றாக்குறை,1
