Input Sentences,Output Sentences,Grammatical Error
మరణానికి ముందు దాసరి ఆర్థిక ఇబ్బందుల్లో కూుకున్నారా?,మరణానికి ముందు దాసరి ఆర్థిక ఇబ్బందుల్లో కూరుకున్నారా?,1
తనపై నార్నె ైశ్రీనివాస రావు పోటీ చేస్తారనడంపై గల్లా,తనపై నార్నె శ్రీనివాస రావు పోటీ చేస్తారనడంపై గల్లా,1
ఐరాసలో ఘాటు వ్యాఖ్యలు చేసిన ఘాటు సుష్మా స్వరాజ్,ఐరాసలో ఘాటు వ్యాఖ్యలు చేసిన సుష్మా స్వరాజ్,1
బీజేపీ ఆపించిందని ప్రచారం తప్పుడు చేస్తున్నారు,బీజేపీ ఆపించిందని తప్పుడు ప్రచారం చేస్తున్నారు,1
జగన్ ప్రసంగం తర్వాత స్పీకర్ ఆమోదిస్తున్నట్టు తెలిపిన స్పీకర్,జగన్ ప్రసంగం తర్వాత ఆమోదిస్తున్నట్టు తెలిపిన స్పీకర్,1
రామూ గారు! ీఎన్టీఆర్ పై బయోపిక్ తీయకండి: పోసాని కృష్ణ మురళి,రామూ గారు! ఎన్టీఆర్ పై బయోపిక్ తీయకండి: పోసాని కృష్ణ మురళి,1
విదేశీయులు కూడా వివాహాల వింత ఆచారాల్లో వెనుకంజ వేయరు,విదేశీయులు కూడా వివాహాల వింత ఆచారాల్లో వెనుకంజ వేయరు,0
ఫెడరల్ మరియు స్టేట్ పన్నులకు చెల్లింపు పన్ను చెల్లింపులు మరియు నివేదికలు,ఫెడరల్ మరియు స్టేట్ పేరోల్ పన్నులకు చెల్లింపు పన్ను చెల్లింపులు మరియు నివేదికలు,1
వాయిదాపడ్డ దశ నుంచే ఎన్నికలు పునఃప్రారంభం,వాయిదాపడ్డ దశ నుంచే ఎన్నికలు పునఃప్రారంభం,0
పలుమార్లు రైతులతో చర్చలు ఫలించని చర్చలు,పలుమార్లు రైతులతో చర్చలు జరిగినా ఫలించని చర్చలు,1
వైసీపీపై సీఈసీకి ఫరి్యాదు చేసిన బీజేపీ,వైసీపీపై సీఈసీకి ఫిర్యాదు చేసిన బీజేపీ,1
అసలు సిరీస్ నుండి గేమ్,అసలు సిరీస్ నుండి తేడాలు గేమ్,1
ఇక నోకియా ఫోన్ల పూర్తిస్థాయితయారీ ఇండియాలోనే :రిపోర్ట్,ఇక నోకియా ఫోన్ల పూర్తిస్థాయి తయారీ ఇండియాలోనే :రిపోర్ట్,1
బంగ్లాదేశ్ పై వన్డే సిరీస్ నెగ్గిన శ్రీలంక,బంగ్లాదేశ్ పై వన్డే సిరీస్ నెగ్గిన శ్రీలంక,0
పశ్చిమ గోదావరి జిల్లా: ఆకివీడు - చింతలపూడి - అత్తిలి,పశ్చిమ గోదావరి జిల్లా: ఆకివీడు - చింతలపూడి - అత్తిలి,0
ఢిల్లీ అల్లర్లకు సంబసంధించి సంచలన విషయాలు,ఢిల్లీ అల్లర్లకు సంబంధించి సంచలన విషయాలు,1
పోడు రైతును కొట్టి  చీకటి గదిలో బంధించారు,పోడు రైతును కొట్టి  చీకటి గదిలో బంధించారు,0
తరవాత కథనంఆ పల్నాటి పులులు కనపడవేం బాబూ! అంబటి సెటైర్లు,తరవాత కథనంఆ పల్నాటి పులులు కనపడవేం బాబూ! అంబటి సెటైర్లు,0
పారదర్శక ప్యాకేజింగ్ సంచులు చాలా ప్రజాదరణ మరియు అద్భుతమైన ప్రదర్శున ఉంటాయి:,పారదర్శక ప్యాకేజింగ్ సంచులు చాలా ప్రజాదరణ మరియు అద్భుతమైన ప్రదర్శన ఉంటాయి:,1
జియోఫైబర్ డేటా సాచె్ ప్లాన్ వివరాలు,జియోఫైబర్ డేటా సాచెట్ ప్లాన్ వివరాలు,1
ఆమె బెస్ట్ నా ఫ్రెండ్ ఉంది,ఆమె నా బెస్ట్ ఫ్రెండ్ ఉంది,1
పొలాల మీదుగా విద్యుత్ వేస్తున్నారు,పొలాల మీదుగా విద్యుత్ లైన్లు వేస్తున్నారు,1
ఏపీకి తప్పిన ఆంఫన్ తుపాను ముప్పు!,ఏపీకి తప్పిన ఆంఫన్ తుపాను ముప్పు!,0
-తెనాలికి చెందిన సందీప్ సాకేత్ రెడ్డికి సుపారీ ఇచ్చాడు,-తెనాలికి చెందిన సందీప్ సాకేత్ రెడ్డికి సుపారీ ఇచ్చాడు,0
అటో కోసం డ్రైవర్ తో సెల్ఫీ కోసం పరుగు పెట్టిన నమిత,అటో డ్రైవర్ తో సెల్ఫీ కోసం పరుగు పెట్టిన నమిత,1
అల్లు వారి మలల్ువుడ్ ఆనంద హేల,అల్లు వారి మల్లువుడ్ ఆనంద హేల,1
థర్టీ ఇయరస్్ ఇండస్ట్రీ పృథ్వీ విషయం లో ఇంట్రెస్టింగ్ న్యూస్ !,థర్టీ ఇయర్స్ ఇండస్ట్రీ పృథ్వీ విషయం లో ఇంట్రెస్టింగ్ న్యూస్ !,1
"వైసీపీ నేత, ఎమ్మెలస్ీ చల్లా రామకృష్ణారెడ్డి కన్నుమూత","వైసీపీ నేత, ఎమ్మెల్సీ చల్లా రామకృష్ణారెడ్డి కన్నుమూత",1
పెద్ సంఖ్యలో నక్షత్ర తాబేళ్లు స్వాధీనం,పెద్ద సంఖ్యలో నక్షత్ర తాబేళ్లు స్వాధీనం,1
సీటిమార్ : “జ్వాలారెడ్డి” సాంగ్ మరో రికార్డు,సీటిమార్ : “జ్వాలారెడ్డి” సాంగ్ మరో రికార్డు,0
ఇటువంటి సమయంలో మీద రాముడి మీద సినిమా బాగుంటుంది,ఇటువంటి సమయంలో రాముడి మీద సినిమా బాగుంటుంది,1
జాతి మరువని మహానేత బిహారి వాజ్ పేయి,జాతి మరువని మహానేత అటల్ బిహారి వాజ్ పేయి,1
- కొత్త చట్టంలో సబ్ డివిజనల్ మెజిస్ట్రేట్ కోర్టులో జరగాలన్న రూల్ ను సవరించటానికి సిద్ధం,- కొత్త చట్టంలో సబ్ డివిజనల్ మెజిస్ట్రేట్ కోర్టులో జరగాలన్న రూల్ ను సవరించటానికి సిద్ధం,0
తిరుపతిలో పర్యాటకంపై పెట్టుబడులకు బెల్జియం ఆసక్తి,తిరుపతిలో పర్యాటకంపై పెట్టుబడులకు బెల్జియం ఆసక్తి,0
భారీగా పడిపోయిన ఇళ్ల ప్రాజెక్టుల ప్రారంభం,భారీగా పడిపోయిన ఇళ్ల ప్రాజెక్టుల ప్రారంభం,0
"రాజస్ధా్న రాయల్స్ - షేన్ వాట్సన్, స్టీవ్ స్మిత్, అజ్యంకే రహానే, జేమ్స్ ఫల్కనర్","రాజస్ధాన్ రాయల్స్ - షేన్ వాట్సన్, స్టీవ్ స్మిత్, అజ్యంకే రహానే, జేమ్స్ ఫల్కనర్",1
నేలగొండలో వినియోగం కింది విధంగా ఉంది:,నేలగొండలో భూ వినియోగం కింది విధంగా ఉంది:,1
మసనంది లో భూ వినియోగం కింది విధంగా ఉంది:,మసనంది లో భూ వినియోగం కింది విధంగా ఉంది:,0
ఢిల్లీలో బుధవార సంయుక్త విలేఖరుల సమావేశంలో న్యూజిలాండ్ ప్రధాని,ఢిల్లీలో బుధవారం సంయుక్త విలేఖరుల సమావేశంలో న్యూజిలాండ్ ప్రధాని,1
నటుడు దిలీప్ పిటిషన్ కొట్ట ేసిన కోర్టు,నటుడు దిలీప్ పిటిషన్ కొట్టేసిన కోర్టు,1
లోకేష్ కు  దిమ్మతిరిగే పంచ్ ఇచ్చిన కేటీఆర్,లోకేష్ కు దిమ్మతిరిగే పంచ్ ఇచ్చిన కేటీఆర్,1
ధ్యాంక్స్ మోడీజీ: కరోనా వ్యాక్సిన్ పై డబ్ల్యుహెచ్ఓ డైరెక్టర్,ధ్యాంక్స్ మోడీజీ: కరోనా వ్యాక్సిన్ పై డబ్ల్యుహెచ్ఓ డైరెక్టర్,0
బ్రేకింగ్ : హమ్మయ్య తగ్గుముఖం కరోనా కొంత తగ్గుముఖం పట్టింది,బ్రేకింగ్ : హమ్మయ్య కరోనా కొంత తగ్గుముఖం పట్టింది,1
బాబు ఆఫర్ చాలా బాగుంటుంది,బాబు ప్యాకేజీ ఆఫర్ చాలా బాగుంటుంది,1
"ప్రత్తి,మొక్కజొన్న, మిరప, పొగాకు, వరి, అపరాలు, కాయగూరలు","ప్రత్తి,మొక్కజొన్న, మిరప, పొగాకు, వరి, అపరాలు, కాయగూరలు",0
ఇరకంలో భూ వినియోగం కింది ఉంది:,ఇరకంలో భూ వినియోగం కింది విధంగా ఉంది:,1
ప్రధాని వీడియో కాన్ఫరెన్స్ పాల్గొన్న సమావేశంలో గల్లా,ప్రధాని వీడియో కాన్ఫరెన్స్ సమావేశంలో పాల్గొన్న గల్లా,1
నేటి నుంచితిరుమల శ్రీవారికి ప్రకృతి సిద్ధ నైవేద్యం!,నేటి నుంచి తిరుమల శ్రీవారికి ప్రకృతి సిద్ధ నైవేద్యం!,1
క్లోరిన్ అధికంగా ఉండటం ప్రమాదాన్ని కలిగిస్తుంది,క్లోరిన్ అధికంగా ఉండటం ప్రమాదాన్ని కలిగిస్తుంది,0
దేశ వ్యాప్తంగా ప్రశాంతంగా జరుగుతున్న సివి్లస్ పరీక్ష,దేశ వ్యాప్తంగా ప్రశాంతంగా జరుగుతున్న సివిల్స్ పరీక్ష,1
"మాలగుండ్ల శంకర్ నారాయణ - రోడ్లు, భవనాలు","మాలగుండ్ల శంకర్ నారాయణ - రోడ్లు, భవనాలు",0
"అమెరికన్ నటి ఫ్రాన్సెస ్ఫార్మర్: జీవిత చరిత్ర, ఫిల్మోగ్రఫీ మరియు ఆసక్తికరమైన నిజాలు","అమెరికన్ నటి ఫ్రాన్సెస్ ఫార్మర్: జీవిత చరిత్ర, ఫిల్మోగ్రఫీ మరియు ఆసక్తికరమైన నిజాలు",1
నకిలీ కోవిడ్ రిపోర్టు పెట్టి తప్పించుకోవాలని యత్నం? గాంధీ,నకిలీ కోవిడ్ రిపోర్టు పెట్టి తప్పించుకోవాలని గాంధీ యత్నం?,1
"""నీకు రాలేదా? యిన్విటేషన్ అనుపమలో రాగదీప్ వాళ్ళు ఏర్పాటు చేసిన గెట్ టు గెదర్ కి""","""నీకు యిన్విటేషన్ రాలేదా? అనుపమలో రాగదీప్ వాళ్ళు ఏర్పాటు చేసిన గెట్ టు గెదర్ కి""",1
అయితే ఈ విషం బయటకు రాలేదు,అయితే ఈ విషయం బయటకు రాలేదు,1
కూకట్ పల్లి ఎమమ్ెల్యే మాధవరం కృష్ణారావు ఇంటిపై ఐటీ దాడులు,కూకట్ పల్లి ఎమ్మెల్యే మాధవరం కృష్ణారావు ఇంటిపై ఐటీ దాడులు,1
ప్రజల వ్యక్తిగత సమాచారం ఆ సంస్థ చతుల్లో,ప్రజల వ్యక్తిగత సమాచారం ఆ సంస్థ చేతుల్లో,1
తాం నీలకేశీం బింబోష్టీం సుమధ్యాం సుప్రతిష్టితాం,తాం నీలకేశీం బింబోష్టీం సుమధ్యాం సుప్రతిష్టితాం,0
బూతుల మంత్రి అంటూ వర్ల వ్ఖయాఖ్యలు,బూతుల మంత్రి అంటూ వర్ల వ్యాఖ్యలు,1
"ఫారెస్ట్ అధికారులపై ఇద్దరికి దాడి, గాయాలు","ఫారెస్ట్ అధికారులపై దాడి, ఇద్దరికి గాయాలు",1
రెండో పెళ్లి పేరుతో భారీ మోసం,రెండో పెళ్లి పేరుతో భారీ మోసం,0
"చెప్పులు విసిరిన హనుమసేన, బీజేపీ కార్యకర్తలు","చెప్పులు విసిరిన హనుమసేన, బీజేపీ కార్యకర్తలు",0
రెండో రాజధానిగా హైదరాబాద్ ప్రతిపాదన లేదు,రెండో రాజధానిగా హైదరాబాద్ ప్రతిపాదన లేదు,0
"సూర్య భారత్ చంద్ర, శ్రావ్య రావ్,","సూర్య భారత్ చంద్ర, శ్రావ్య రావ్,",0
తోటలలో మరియు ప్రకృతిద ృశ్యం డిజైనర్లు ఒక ఇష్టమైన,తోటలలో మరియు ప్రకృతి దృశ్యం డిజైనర్లు ఒక ఇష్టమైన,1
"వాక్సి్ వచ్చినా, యేడాది వరకు కరోనా నిబంధనలు తప్పవ్","వాక్సిన్ వచ్చినా, యేడాది వరకు కరోనా నిబంధనలు తప్పవ్",1
మూడు రాజధానులా?  తలకాయ ఉన్నోళ్లు ఎవరైనా ఇలా ఆలోచిస్తారా?,మూడు రాజధానులా?  తలకాయ ఉన్నోళ్లు ఎవరైనా ఇలా ఆలోచిస్తారా?,0
నేడు నుంచి డిశ్చార్జి కానున్న ఎంపీ,నేడు ఆస్పత్రి నుంచి డిశ్చార్జి కానున్న ఎంపీ,1
యువతే లక్ష్యంగా రూపొందింిన కొత్త టాటా నానో టివిసి,యువతే లక్ష్యంగా రూపొందించిన కొత్త టాటా నానో టివిసి,1
పండు చాలా బఫే మెనూ ఉంది; లో,పండు చాలా బఫే మెనూ లో ఉంది;,1
స్టాక్స్ అన్ని ఒకేరకమైన లాభాలను అందించలేవు,అన్ని స్టాక్స్ ఒకేరకమైన లాభాలను అందించలేవు,1
ప్రతియేటా ఇలాంటి ఘోరకలికి ఒక ఆడకూతురు బలికావల్సిందేనా??,ప్రతియేటా ఇలాంటి ఘోరకలికి ఒక ఆడకూతురు బలికావల్సిందేనా??,0
జగన్ అభిమానిగా తెలకపల్లి రవి మారిపోయరన్న రఘురాజు,జగన్ అభిమానిగా తెలకపల్లి రవి మారిపోయారన్న రఘురాజు,1
యమ్మ కృపాబ్ధి యిచ్చుత మహత్వ కవిత్వ పటుత్వ సంపదల్,యమ్మ కృపాబ్ధి యిచ్చుత మహత్వ కవిత్వ పటుత్వ సంపదల్,0
"వెంకాయమ్మ: నా తల్లీ, నీ ఇష్టంమీదే ఖర్మం అలా కాలిపోయింది కాని, అన్ని సంబంధాలు భార్యాభర్తల ఇష్టంమీదే చేస్తున్నారటే?","వెంకాయమ్మ: నా తల్లీ, నీ ఖర్మం అలా కాలిపోయింది కాని, అన్ని సంబంధాలు భార్యాభర్తల ఇష్టంమీదే చేస్తున్నారటే?",1
- పది మందిలో ముగ్గురి పరిస్థితిది,- ప్రతి పది మందిలో ముగ్గురి పరిస్థితిది,1
వ్యాధి రెండవ రూపాలని క్రింది కారణాల కరణం:,వ్యాధి రెండవ రూపాలని క్రింది కారణాల కారణం:,1
అధ్యక్షుడికి అత్యంత సన్నియహితంగా మారిన వైనం,అధ్యక్షుడికి అత్యంత సన్నిహితంగా మారిన వైనం,1
సుడిగాలి సుధీర్ హీరోగా సాంబశివ ఆర్ట్ కర్ియేషన్స్ చిత్రం ప్రారంభం,సుడిగాలి సుధీర్ హీరోగా సాంబశివ ఆర్ట్ క్రియేషన్స్ చిత్రం ప్రారంభం,1
వైకపాా వర్సెస్ బిజెపి పోరు ఎవరికి లాభిస్తుంది?,వైకాపా వర్సెస్ బిజెపి పోరు ఎవరికి లాభిస్తుంది?,1
లేదంటే ప్రజల్లోకి తప్పుడు సంకేతాలు వెళ్లే అవకాశం,లేదంటే ప్రజల్లోకి తప్పుడు సంకేతాలు వెళ్లే అవకాశం,0
పరమ శివుడి కేటాయింపు కోసం ఆ రైల్లో బెర్తు కేటాయింపు,పరమ శివుడి కోసం ఆ రైల్లో బెర్తు కేటాయింపు,1
అంతా పోయాక భూమికకి బుద్దోచచిందా ?,అంతా పోయాక భూమికకి బుద్దోచ్చిందా ?,1
అమెరికా యూనివర్సిటీ ట్రంప్ కి రివర్స్ అమెరికా !,అమెరికా యూనివర్సిటీ ట్రంప్ కి రివర్స్ !,1
"డబ్బుకు ఆశపడి వైసీపీలో వారు చేరారు, త్వరలో వారి భరతం పడతాం: ధర్మాన","డబ్బుకు ఆశపడి వారు వైసీపీలో చేరారు, త్వరలో వారి భరతం పడతాం: ధర్మాన",1
“తీసిందే కళాఖండం పెద్ద మళ్లీ పెద్ద బాహుబలి తీసినట్లు నీ మూవీ చూడాలా ? ”,“తీసిందే పెద్ద కళాఖండం మళ్లీ పెద్ద బాహుబలి తీసినట్లు నీ మూవీ చూడాలా ? ”,1
గ్రీన్ ఇండియా ఛాలెంజ్ ను నారాయణ స్వీకరించిన నారాయణ విద్యా సంస్థల డైరెక్టర్,గ్రీన్ ఇండియా ఛాలెంజ్ ను స్వీకరించిన నారాయణ విద్యా సంస్థల డైరెక్టర్,1
జనం ఉన్న చోట వాహనాన్ని ఆపి చేపలు అమ్ముకోవచ్చు,జనం ఉన్న చోట వాహనాన్ని ఆపి చేపలు అమ్ముకోవచ్చు,0
మహారాష్టల్రో వరదల ధాటికటి మంగళవారం అర్ధరాత్రి కొట్టుకుపోయిన,మహారాష్టల్రో వరదల ధాటికి మంగళవారం అర్ధరాత్రి కొట్టుకుపోయిన,1
నారదుడు ప్రతిష్ఠించిన నారాయణుడి దేవాలయం ఇదే !,నారదుడు ప్రతిష్ఠించిన నారాయణుడి దేవాలయం ఇదే !,0
మిర్చిలో ప్రభాస్ డైలాగ్ చెబుతున్న కరోనా!!,మిర్చిలో ప్రభాస్ డైలాగ్ చెబుతున్న కరోనా!!,0
అతను చేయరాదు పనులను మీరు అతనికి చెప్పకండి,అతను చేయరాదు అనే పనులను మీరు అతనికి చెప్పకండి,1
చెయ్యి చుట్టూ పేరుకుపోయి ఉన్న కొవ్వుని తగ్గించుకొనే చిట్కాలు :,చెయ్యి చుట్టూ పేరుకుపోయి ఉన్న కొవ్వుని తగ్గించుకొనే చిట్కాలు :,0
ఫైన్ ఆధ్యాత్మిక సంస్థ: వ్యక్తిగత తేడాలు సెకాలజీ,ఫైన్ ఆధ్యాత్మిక సంస్థ: వ్యక్తిగత తేడాలు సైకాలజీ,1
"""అదుగో చూడండి! గప్పున కూడా వాసన కొడుతోంది-""","""అదుగో చూడండి! గప్పున వాసన కూడా కొడుతోంది-""",1
"లాక్ డౌన్ రూపంలో పేదలకు, అవ్యవస్థీకృత రంగానికి మరణశాసనంరాశారు: మోదీపై రాహుల్ విసుర్లు","లాక్ డౌన్ రూపంలో పేదలకు, అవ్యవస్థీకృత రంగానికి మరణశాసనం రాశారు: మోదీపై రాహుల్ విసుర్లు",1
-ఎక్కడా రైతులను ఇబ్బంది పెట్టేలా చర్యలుబ వద్దు,-ఎక్కడా రైతులను ఇబ్బంది పెట్టేలా చర్యలు వద్దు,1
రాష్ట్ర ప్రభుత్వ సెక్యూరిటీల్లో శ్రీవారి సొమ్ము?,రాష్ట్ర ప్రభుత్వ సెక్యూరిటీల్లో శ్రీవారి సొమ్ము?,0
రైతుల పంటలకు గిట్టుబటు ధర కల్పిస్తానని మోడీ చెప్పారు,రైతుల పంటలకు గిట్టుబాటు ధర కల్పిస్తానని మోడీ చెప్పారు,1
అవిశ్వాసానికి వైఎస్సార్ కాంగ్రెస్ మద్దతు: ఎంపీ మేకపాటి,అవిశ్వాసానికి వైఎస్సార్ కాంగ్రెస్ మద్దతు: ఎంపీ మేకపాటి,0
మొటిమల తరువాత ఎరుపు మచ్చలు వదిలించుకోవటం ఎలా: సంప్రదాయ మొటిమల పద్ధతులు,మొటిమల తరువాత ఎరుపు మచ్చలు వదిలించుకోవటం ఎలా: సంప్రదాయ పద్ధతులు,1
ఈ నెలలోనే 'డిటెక్టివ్'గా వస్తున్న ెవిశాల్,ఈ నెలలోనే 'డిటెక్టివ్'గా వస్తున్న విశాల్,1
జాతీయ ను క్రికెటర్ చితకబాదిన పోలీసు,జాతీయ క్రికెటర్ ను చితకబాదిన పోలీసు,1
ఆధార్ ఆధారిత పమెంట్ సర్వీసులు లాంచ్ చేసిన ఐపీపీబీ,ఆధార్ ఆధారిత పేమెంట్ సర్వీసులు లాంచ్ చేసిన ఐపీపీబీ,1
శాంతి కపోతాలకు రారాజు మా నరేంద్ర మోడీ అంటున్న చిత్రం,శాంతి కపోతాలకు రారాజు మా నరేంద్ర మోడీ అంటున్న చిత్రం,0
మున్సిపల్ ఎన్నికల్లో ప్రచారానికి సది్ధమైన చంద్రబాబు,మున్సిపల్ ఎన్నికల్లో ప్రచారానికి సిద్ధమైన చంద్రబాబు,1
"నరకం ఎక్కడో లేదు, ఇక్కడే భమిమీదే ఉంది:","నరకం ఎక్కడో లేదు, ఇక్కడే భూమిమీదే ఉంది:",1
హైరదాబాద్ లో రెచ్చిపోయిన రౌడీ గ్యాంగ్,హైరదాబాద్ లో రెచ్చిపోయిన రౌడీ గ్యాంగ్,0
ప్రైవేట్ పార్ట్ చూపిస్తే ఛాన్స్,ప్రైవేట్ పార్ట్ చూపిస్తే ఛాన్స్ ఇస్తామన్నారట,1
'నతో కలిసి ఆడటాన్ని ఎప్పుడూ ఆస్వాదించాను' అని క్రికెట్ లెజెండ్ సచిన్ టెండూల్కర్ ట్వీట్ చేశాడు,'నీతో కలిసి ఆడటాన్ని ఎప్పుడూ ఆస్వాదించాను' అని క్రికెట్ లెజెండ్ సచిన్ టెండూల్కర్ ట్వీట్ చేశాడు,1
బాధితుడిని ఐసోలేషన్ కేడీఎంసీ అధికారులు,బాధితుడిని ఐసోలేషన్ చేసిన కేడీఎంసీ అధికారులు,1
ప్రజల రాజకీయ క్కులను కాపాడేందుకు డీ లిమిటేషన్ ప్రక్రియ వేగవంతం,ప్రజల రాజకీయ హక్కులను కాపాడేందుకు డీ లిమిటేషన్ ప్రక్రియ వేగవంతం,1
"మొత్తం పనితీరు, ఫంక్షనల్ అయితే, చాలా ఐడిఎల్ తక్కువగా ఉంది","మొత్తం పనితీరు, ఫంక్షనల్ అయితే, ఐడిఎల్  చాలా తక్కువగా ఉంది",1
రావాలి కేన్సర్ పై ప్రజల్లో మరింత అవగాహన రావాలి,కేన్సర్ పై ప్రజల్లో మరింత అవగాహన రావాలి,1
ఇంటర్నెట్ ఎక్స్ప్లోరర్లో ఒక సైట్ యాకసెస్ ఎలా ఆపాలి:,ఇంటర్నెట్ ఎక్స్ప్లోరర్లో ఒక సైట్ యాక్సెస్ ఎలా ఆపాలి:,1
కర్కాటక రాశి : అప్పులు ఈరోజు వసూలు అవుతాయి !,కర్కాటక రాశి : ఈరోజు అప్పులు వసూలు అవుతాయి !,1
తన కేసీఆర్ మంత్రులతో కేసీఆర్ కొత్త సిద్ధాంతం చెప్పిస్తున్నారంటూ విమర్శ,తన మంత్రులతో కేసీఆర్ కొత్త సిద్ధాంతం చెప్పిస్తున్నారంటూ విమర్శ,1
"భారత మార్కెట్లో చేతులు కలిపిన కార్ల కంపెనీలు సుజుకి, టొయోటా","భారత మార్కెట్లో చేతులు కలిపిన కార్ల కంపెనీలు సుజుకి, టొయోటా",0
ఆ ప్రక్రియను రిఫ్రెష్ రిఫ్రెష్ చేస్తూ ఉండండి,ఆ ప్రక్రియను రిఫ్రెష్ చేస్తూ ఉండండి,1
"ఇప్పటికీ డబ్బుల కోసం బ్యాంకులు, ఏటిఎం ముందు కనబడుతున్న క్యూలైన్లు దేనికి సంకేతాలు, డబ్బు విత్ డ్రాపై పరిమితులెందుకున్నట్లు?","ఇప్పటికీ డబ్బుల కోసం బ్యాంకులు, ఏటిఎం ముందు కనబడుతున్న క్యూలైన్లు దేనికి సంకేతాలు, డబ్బు విత్ డ్రాపై పరిమితులెందుకున్నట్లు?",0
ఫోల్డ్రల ఉత్పత్తి అనేక విధాలుగా చేయవచ్చు:,ఫోల్డర్ల ఉత్పత్తి అనేక విధాలుగా చేయవచ్చు:,1
"ప్రతి పాఠశాల, కళాశాలకూ దక్క్ క్రానికల్ పత్రిక","ప్రతి పాఠశాల, కళాశాలకూ దక్కన్ క్రానికల్ పత్రిక",1
సైడ్ ఎఫెక్ట్స్ వస్తుంటే పట్టించుకోని ప్రభుత్వం,సైడ్ ఎఫెక్ట్స్ వస్తుంటే పట్టించుకోని ప్రభుత్వం,0
గ్రామాల్లో కెసిఆర్ గొర్రెలని గొప్పగా సంతోషంగా చెప్పుకోవడం ఉంది,గ్రామాల్లో కెసిఆర్ గొర్రెలని గొప్పగా చెప్పుకోవడం సంతోషంగా ఉంది,1
గతేడాది అక్టోబరులో చైనా ఆర్థిక వ్యవస్థపై విమర్శలు చేసిన మా,గతేడాది అక్టోబరులో చైనా ఆర్థిక వ్యవస్థపై విమర్శలు చేసిన మా,0
ఇప్పుడు నా ఆరోగ్యం బాగానే ఉంది: కర్ణాటక మాజీ సీఎం ్సిద్ధరామయ్య,ఇప్పుడు నా ఆరోగ్యం బాగానే ఉంది: కర్ణాటక మాజీ సీఎం సిద్ధరామయ్య,1
సీమ ప్రజలనైనా జగన్ ఆదుకుంటారా,సీమ ప్రజలనైనా జగన్ ఆదుకుంటారా ?,1
లాభాల్లో ట్రేడ్ అవుతున్న ఆసియా మార్కెట్లు,లాభాల్లో ట్రేడ్ అవుతున్న ఆసియా మార్కెట్లు,0
ఏజెంట్ల మోసంతో పడుతున్న తెలంగాణ వాసులు,ఏజెంట్ల మోసంతో గోస పడుతున్న తెలంగాణ వాసులు,1
కజాన్ ఆర్కిటెక్చర్ మరియు నిర్మాణం విశ్వవిద్యాలయం: విభాగాలు,కజాన్ ఆర్కిటెక్చర్ మరియు నిర్మాణం విశ్వవిద్యాలయం: విభాగాలు,0
పెళ్లి పీటలెక్కుతున్న చెస్ క్వీన్ హారిక,పెళ్లి పీటలెక్కుతున్న చెస్ క్వీన్ హారిక,0
"జపేత్ గణపతిస్తోత్రం, షడ్భిర్మాసైః లభేత్,","జపేత్ గణపతిస్తోత్రం, షడ్భిర్మాసైః ఫలం లభేత్,",1
"జయలలితపై చేతులెత్తేసిన కరుణానిధి, ఖుష్బూకు మద్దతా లేక ఏకగ్రీవమా?","జయలలితపై చేతులెత్తేసిన కరుణానిధి, ఖుష్బూకు మద్దతా లేక ఏకగ్రీవమా?",0
తాతా! వంశీ: ఐస్ క్రీం కొనివ్వవు?,వంశీ: తాతా! ఐస్ క్రీం కొనివ్వవు?,1
ప్రత్యేక హోానే మా అజెండా: వైఎస్ జగన్,ప్రత్యేక హోదానే మా అజెండా: వైఎస్ జగన్,1
ఎందుకు మీరు క్రెయిగ్స్ జాబితా ఉపయోగించాలి?,ఎందుకు మీరు క్రెయిగ్స్ జాబితా ఉపయోగించాలి?,0
"ఎలా వారి చేతులతో దండ చేయడానికి: సూచనలను, రేఖాచిత్రాలు","ఎలా వారి చేతులతో దండ చేయడానికి: సూచనలను, రేఖాచిత్రాలు",0
చందమామ స్పీడ్ కి వ్వావ్స్ అంటూ విజిల్స్కొడతారు!,చందమామ స్పీడ్ కి వ్వావ్స్ అంటూ విజిల్స్ కొడతారు!,1
ఈ ఘటన నేపథ్యంలో రజనీ నివాసానికి ెళ్లిన మంత్రి,ఈ ఘటన నేపథ్యంలో రజనీ నివాసానికి వెళ్లిన మంత్రి,1
బట్ట తల బ్యాచిలర్స్ పై హాట్ బ్యూటీ కటామెంట్స్,బట్ట తల బ్యాచిలర్స్ పై హాట్ బ్యూటీ కామెంట్స్,1
చిరజంీవి 'లూసిఫర్' రీమేక్ అప్ డేట్,చిరంజీవి 'లూసిఫర్' రీమేక్ అప్ డేట్,1
రోజొక్క రోజొక్క పేపర్ల ఉయ్యాలో త్వరలో డిఎస్సీ ఉయ్యాలా!!,రోజొక్క     పేపర్ల   ఉయ్యాలో   త్వరలో   డిఎస్సీ  ఉయ్యాలా!!,1
"శృంగవరం, విశాఖపట్నం జిల్లా, నాతవం మండలానికి చెందిన గ్రామం","శృంగవరం, విశాఖపట్నం జిల్లా, నాతవరం మండలానికి చెందిన గ్రామం",1
మాజీ భర్తకు ఇచ్చిన వార్నింగ్ మహిళ,మాజీ భర్తకు వార్నింగ్ ఇచ్చిన మహిళ,1
